ref_id,SATS_score,GCSE_grade,GCE_AS_grade,GCE_A_grade,GCE_A_Maths_grade
1003398,103,4,B,B,C
1005756,102,5,C,C,C
1004376,100,4,A,A,B
1001402,115,7,B,A,B
1005524,109,8,A,A,B
1005912,107,7,C,C,C
1005848,111,7,A,A,B
1007066,103,6,A,B,B
1003474,99,4,D,B,C
1000313,100,4,B,A,B
1002023,105,5,A,B,B
1009493,97,5,D,D,C
1000696,101,5,A,C,C
1009011,101,5,A,B,B
1008899,120,8,A,A*,A
1008830,90,4,C,D,C
1003381,104,9,A,A*,A
1008034,119,8,A,A*,A
1003536,106,7,B,C,B
1003929,111,8,A,C,B
1001094,106,5,C,C,C
1002181,100,4,B,C,C
1004337,90,4,C,D,C
1008478,107,7,A,C,B
1000956,99,3,D,B,C
1006571,99,5,C,B,C
1000231,101,6,C,B,B
1007047,119,9,A,A,A
1001260,120,8,B,A*,A
1004345,107,7,A,A,B
1009599,101,5,A,C,C
1006836,96,4,C,B,C
1008153,109,4,B,C,C
1005795,119,4,D,E,C
1008976,103,5,A,B,B
1007190,90,3,D,B,C
1002031,110,8,A,B,B
1001073,113,7,B,A,B
1002302,92,3,D,C,C
1000351,106,5,B,A,B
1002041,109,7,B,A,B
1000580,104,4,A,B,B
1007564,99,5,B,C,C
1000789,113,9,A,C,B
1001711,102,6,C,C,C
1003303,93,5,D,B,C
1003652,90,3,D,B,C
1008837,115,9,A,A,A
1009561,110,7,B,A,B
1005015,106,5,B,A,B
1003107,101,6,A,B,B
1005500,101,6,B,C,C
1008252,96,4,D,B,C
1009534,102,6,B,C,C
1009831,90,5,B,D,C
1005554,99,5,B,C,C
1001340,103,7,A,C,B
1000537,110,8,A,B,B
1008116,105,6,C,A,B
1000061,111,6,A,B,B
1009725,116,9,B,A,A
1004514,113,7,B,A*,B
1003315,109,4,A,C,C
1003215,105,7,C,A,B
1005163,97,3,D,B,C
1004868,111,9,B,C,B
1002344,118,9,B,A*,A
1000301,108,4,C,C,C
1002965,120,6,B,A,B
1007788,93,4,B,C,C
1005326,96,3,B,D,C
1001277,112,7,B,A,B
1009419,107,6,A,C,B
1009435,116,8,A,A,A
1004045,105,5,B,C,C
1009951,98,5,C,B,C
1004116,103,4,C,A,B
1005193,93,4,D,C,C
1008602,96,4,B,D,C
1003314,113,8,B,A,B
1003638,112,7,A,A,B
1002080,108,4,B,A,B
1004331,91,3,B,B,C
1009323,102,6,B,A,B
1009516,95,3,B,B,C
1005991,114,9,A,A,A
1004156,100,4,C,A,B
1001965,96,3,D,B,C
1007346,105,4,C,A,B
1003815,100,7,B,B,B
1008480,117,9,B,A*,A
1009641,99,4,C,C,C
1000091,94,4,B,C,C
1005340,90,4,B,B,C
1009535,105,5,C,A,B
1006198,101,6,B,C,C
1000590,94,5,B,B,C
1000089,115,6,B,A,B
1007724,110,6,B,C,B
1007987,105,8,B,B,B
1009944,116,7,B,A*,B
1005631,110,8,B,C,B
1003645,98,4,D,B,C
1008436,97,3,C,B,C
1001572,112,6,A,B,B
1008593,108,4,C,A,B
1001946,106,7,B,C,B
1008187,98,4,B,B,C
1005170,110,8,A,B,B
1006154,99,3,C,B,C
1009923,104,7,C,B,B
1003148,117,8,A,A,A
1006759,100,4,A,B,B
1009732,92,5,D,B,C
1009495,97,5,C,C,C
1004305,113,7,A,A,B
1004880,107,7,B,A,B
1002577,104,5,B,B,B
1006866,101,6,B,A,B
1000711,109,5,B,C,C
1004358,98,4,B,D,C
1004166,107,6,A,C,B
1003150,99,4,D,B,C
1006312,98,4,D,B,C
1003917,100,5,A,B,B
1008516,102,4,D,C,C
1009623,105,6,B,A,B
1004383,107,6,A,B,B
1007827,90,4,C,B,C
1009301,99,5,B,C,C
1009837,102,6,A,B,B
1000792,117,9,B,C,B
1004193,96,3,B,B,C
1005249,106,4,D,E,C
1002598,117,6,A,A,B
1008724,94,5,C,C,C
1002800,108,3,C,D,C
1003892,99,5,B,D,C
1000555,101,6,B,A,B
1005175,99,5,D,C,C
1001532,99,4,B,B,C
1009139,120,7,A,A*,A
1006070,112,9,A,C,B
1003583,114,9,A,A,A
1008173,109,4,B,A,B
1004434,92,5,B,B,C
1004062,108,7,C,A,B
1000528,114,7,B,C,B
1002200,98,5,D,B,C
1008061,113,9,B,C,B
1005624,111,7,A,B,B
1001930,120,9,A,A*,A
1009994,102,7,C,B,B
1007559,96,4,C,D,C
1003591,102,6,B,C,C
1003627,116,9,B,A,A
1009334,90,4,D,D,D
1000863,90,3,B,C,C
1009176,106,4,C,C,C
1005926,101,4,B,B,C
1009718,105,7,C,C,C
1009263,113,6,B,A,B
1002871,101,7,A,C,B
1009958,90,5,C,B,C
1005830,120,6,A,A*,A
1002426,97,3,C,B,C
1001545,97,5,C,C,C
1000642,114,6,A,A*,A
1004714,102,5,C,B,C
1003827,104,5,A,A,B
1005946,109,7,C,C,C
1007552,114,9,B,B,B
1008931,102,5,C,B,C
1004466,117,8,C,C,B
1003601,90,5,D,C,C
1009060,111,6,B,C,B
1009850,98,5,B,D,C
1008231,116,8,B,C,B
1008653,106,4,A,A,B
1007140,100,4,D,D,C
1003488,110,6,B,C,B
1000265,112,6,B,B,B
1003154,110,7,A,C,B
1000647,97,3,C,C,C
1005411,101,4,C,B,C
1009444,105,7,A,A*,B
1007943,105,7,C,A,B
1008407,111,6,A,C,B
1001669,90,3,C,D,D
1001583,108,7,C,B,B
1006401,103,7,A,A,B
1008906,98,3,B,B,C
1001884,99,4,B,B,C
1004178,103,5,A,C,C
1002313,90,4,D,D,D
1007482,99,4,B,C,C
1002228,98,5,D,B,C
1000289,109,3,D,D,C
1002587,99,4,B,B,C
1007405,103,6,C,B,B
1009734,117,8,B,B,B
1005128,113,8,A,B,B
1006146,112,9,A,A,A
1006549,101,5,B,A,B
1001172,109,6,A,A*,B
1008918,103,4,B,A,B
1005165,103,4,C,A,B
1009924,108,7,A,C,B
1005365,100,7,A,C,B
1003985,117,9,B,C,B
1002488,104,6,A,A,B
1002613,110,7,B,A*,B
1004609,117,6,B,B,B
1000403,113,7,A,A,B
1007317,94,5,D,D,C
1008018,109,6,C,A,B
1002464,112,7,B,A*,B
1005931,112,8,B,C,B
1006614,96,5,B,B,C
1006325,100,5,A,A,B
1007153,113,8,A,C,B
1005444,99,4,C,B,C
1005815,103,6,C,A,B
1000276,118,9,B,A,A
1000035,105,4,B,A,B
1005403,99,3,D,B,C
1006679,98,3,B,B,C
1008570,108,8,B,B,B
1008672,94,3,C,B,C
1004450,103,6,B,B,B
1007208,108,4,A,B,B
1008230,115,7,B,A,B
1008587,110,9,B,C,B
1000050,99,4,D,B,C
1004077,114,8,A,C,B
1008996,103,7,C,C,C
1008378,95,5,C,D,C
1001576,104,6,A,C,B
1008056,117,7,A,C,B
1005055,106,7,A,A,B
1002651,105,7,C,A,B
1004068,118,8,B,A,B
1000412,94,3,D,D,D
1002500,95,5,D,B,C
1001944,92,3,C,B,C
1005606,108,4,C,D,C
1009682,106,4,B,C,C
1009002,117,6,B,C,B
1003151,107,4,B,A,B
1007507,102,5,A,A,B
1008637,105,7,A,B,B
1008358,106,7,C,C,C
1009839,92,5,D,D,D
1002222,120,9,A,C,B
1009604,109,4,B,C,C
1007714,107,6,B,C,C
1003391,110,9,B,B,B
1006336,111,6,C,B,B
1005506,104,7,A,B,B
1005185,100,4,B,B,C
1005749,110,8,A,A*,A
1008822,108,6,B,C,C
1005387,99,4,D,B,C
1000905,116,8,B,A*,A
1006363,107,7,A,B,B
1001413,111,9,A,B,B
1002142,116,9,A,C,B
1000676,105,5,C,C,C
1008834,108,5,C,A,B
1005158,111,5,C,E,C
1002818,99,4,C,D,C
1006684,105,5,B,B,B
1004306,106,4,B,B,B
1007381,97,4,B,C,C
1000457,120,6,A,A*,A
1007712,94,5,D,C,C
1003445,95,4,C,B,C
1008265,116,7,B,A,B
1007773,111,9,A,C,B
1001582,97,3,D,D,D
1004055,110,6,A,A*,B
1003783,117,6,B,B,B
1008101,105,7,A,B,B
1008631,120,9,B,C,B
1007162,91,4,B,B,C
1007462,111,7,A,B,B
1007081,114,7,A,C,B
1009405,112,6,A,B,B
1001803,103,4,A,C,C
1009879,103,5,A,B,B
1006168,109,7,A,B,B
1002280,112,6,A,C,B
1009256,110,8,B,A,B
1006803,113,7,B,A,B
1009351,97,5,B,B,C
1001039,103,5,B,B,B
1004731,97,5,C,B,C
1002262,102,6,A,C,B
1000779,113,7,A,B,B
1007185,106,7,C,C,C
1005837,120,6,B,A,B
1003808,107,5,B,B,B
1002244,105,6,B,C,C
1009860,106,5,B,A,B
1009238,100,2,E,E,D
1007316,105,5,C,C,C
1002160,114,9,A,A*,A
1000220,106,6,B,A,B
1002785,99,5,D,D,C
1008139,98,4,B,C,C
1006792,101,4,A,C,C
1005942,106,4,C,A,B
1008550,115,8,B,A,B
1003633,94,3,D,D,D
1003914,102,6,B,B,B
1004891,106,6,A,C,B
1006119,90,3,C,D,D
1004347,98,4,C,B,C
1005548,100,7,A,A,B
1009496,99,4,B,C,C
1009942,107,7,A,B,B
1005999,104,4,C,B,C
1003001,101,5,C,B,C
1009360,108,5,C,B,B
1005906,119,9,B,C,B
1008649,118,9,B,B,B
1004550,90,3,C,D,D
1009562,110,7,A,A*,A
1003449,104,6,B,C,C
1006139,106,6,A,A,B
1000836,102,6,C,A,B
1009414,106,6,B,A,B
1003438,106,7,B,A,B
1006906,100,6,C,B,C
1002305,98,3,C,B,C
1005322,101,7,C,B,B
1007904,107,5,C,B,B
1001351,110,8,A,A,B
1002936,112,7,B,A*,B
1002381,101,6,B,A,B
1003464,107,7,C,B,B
1008426,113,8,A,B,B
1009586,114,6,A,A,B
1004921,105,7,B,B,B
1004175,103,7,A,C,B
1007419,107,3,D,C,C
1004318,96,5,C,D,C
1002466,103,6,B,C,C
1000629,111,8,B,B,B
1009972,110,8,A,A,B
1001121,103,4,C,A,B
1003549,107,5,A,B,B
1008864,98,5,D,C,C
1007759,111,6,B,C,B
1007845,104,6,B,C,C
1008109,103,7,B,B,B
1004683,102,7,C,A,B
1009008,104,4,C,B,C
1000483,101,7,A,B,B
1005899,110,8,B,A*,B
1001218,102,6,B,C,C
1007058,118,7,C,C,B
1005467,117,8,B,A,B
1002595,98,4,B,D,C
1006065,106,4,A,A,B
1005738,100,7,C,B,B
1009124,102,4,A,A,B
1007150,120,9,A,C,B
1001694,103,4,B,C,C
1003996,108,5,C,B,B
1009117,109,5,B,A,B
1003058,97,5,B,D,C
1007237,98,4,D,D,C
1009876,95,2,D,U,E
1007353,98,3,D,B,C
1009366,90,4,C,D,C
1000852,109,7,B,A,B
1003190,120,7,A,A*,A
1001331,106,4,C,B,C
1005042,94,3,B,B,C
1009356,100,8,A,A*,B
1002954,101,4,C,B,C
1009267,97,3,C,D,C
1000682,112,9,A,A*,A
1008987,111,7,B,B,B
1004136,96,4,C,C,C
1000188,111,7,B,B,B
1000067,117,9,A,B,B
1007636,120,9,B,C,B
1004881,120,8,A,B,B
1009111,98,3,C,B,C
1001270,120,9,A,A*,A
1005402,102,6,C,A,B
1005216,100,6,A,A,B
1000266,108,7,A,A,B
1001084,100,6,A,A,B
1008382,108,4,A,A,B
1001364,94,4,C,C,C
1005565,103,6,C,C,C
1008274,115,7,A,A,B
1009466,105,4,C,B,C
1006008,106,4,B,B,B
1002351,109,7,A,B,B
1002064,114,8,A,C,B
1005937,92,3,C,C,C
1003318,110,9,B,A,B
1008315,103,4,C,B,C
1006086,106,5,A,B,B
1004912,113,8,B,C,B
1003835,95,4,B,C,C
1002995,97,4,B,C,C
1000226,90,5,B,C,C
1009181,101,6,C,C,C
1006347,116,6,B,B,B
1000595,104,4,C,C,C
1000814,94,3,C,D,D
1005541,101,6,A,B,B
1001938,93,4,C,D,C
1008696,96,4,D,C,C
1000358,108,7,A,A,B
1002582,96,3,C,B,C
1005121,114,9,B,A,A
1004873,104,7,B,C,B
1004963,106,6,B,C,C
1006190,103,7,A,A,B
1008554,111,6,A,C,B
1003072,111,8,B,A,B
1001416,108,5,A,A,B
1005126,110,6,B,A*,B
1004608,103,4,A,C,C
1002882,109,4,C,C,C
1000867,102,5,A,B,B
1005817,105,6,C,A,B
1001294,103,4,A,C,C
1004159,101,6,A,A,B
1003903,99,3,B,D,C
1002918,109,5,A,C,B
1009159,115,9,B,C,B
1002668,114,9,A,B,B
1002702,95,3,C,C,C
1000139,115,6,B,A*,B
1009536,102,7,B,C,C
1000669,110,7,A,C,B
1000901,98,3,C,D,C
1002194,106,5,C,A,B
1007270,108,6,B,B,B
1008678,93,4,C,B,C
1008660,110,7,B,C,B
1005850,116,9,A,C,B
1005601,104,7,A,A,B
1000070,116,5,C,B,B
1003419,103,6,B,A,B
1000538,112,8,A,B,B
1006574,90,5,D,C,C
1009119,120,7,A,B,B
1009948,117,8,A,A,A
1001495,103,5,C,A,B
1004080,90,3,C,B,C
1009833,107,6,A,C,B
1000847,93,4,C,B,C
1005045,109,7,A,B,B
1004749,108,4,A,C,C
1002036,97,3,C,C,C
1006087,114,6,B,A*,B
1005783,111,9,A,A,A
1004496,113,6,B,C,B
1007031,105,5,A,B,B
1004616,94,3,C,B,C
1001543,113,9,A,A,A
1005640,103,5,B,A,B
1001026,94,5,B,D,C
1007588,116,7,A,A,B
1002077,120,8,C,D,C
1004085,105,7,A,A,B
1009151,120,8,B,A*,A
1008789,106,4,B,C,C
1005378,102,6,B,B,B
1000072,100,5,B,A,B
1002254,118,7,B,C,B
1009170,99,5,C,D,C
1007193,111,6,B,B,B
1007282,101,6,A,B,B
1002115,101,5,C,A,B
1007347,113,7,A,A*,A
1004460,102,6,C,C,C
1007059,102,4,A,B,B
1000046,114,7,A,A*,A
1002317,118,7,A,A,A
1004674,110,9,B,C,B
1006209,100,4,C,B,C
1002428,101,3,C,E,D
1001828,106,5,B,B,B
1000649,108,4,B,C,C
1006027,97,3,B,B,C
1002482,111,6,B,C,B
1009651,106,7,B,B,B
1001890,91,4,B,D,C
1004990,98,4,C,B,C
1005490,101,6,C,C,C
1000988,104,5,B,B,B
1001455,120,9,A,B,B
1008912,107,6,C,A,B
1002857,98,3,D,D,D
1004294,107,6,B,C,C
1002377,102,4,A,A,B
1001777,108,5,B,C,C
1009512,110,8,A,A*,A
1007470,115,7,A,A*,A
1007069,105,7,A,A,B
1009877,118,9,B,A,A
1004363,112,8,A,C,B
1002835,99,3,B,D,C
1009628,120,8,B,C,B
1000420,108,5,A,C,B
1003155,98,3,C,D,C
1006311,118,7,B,B,B
1001975,120,7,A,A,A
1003211,105,7,A,C,B
1004508,101,8,A,A*,B
1002997,104,4,C,A,B
1000120,111,8,B,A,B
1004489,115,7,B,C,B
1008736,110,9,A,B,B
1006093,106,6,B,A,B
1006403,117,9,B,A*,A
1000165,102,4,C,A,B
1006572,113,9,A,A*,A
1004302,103,7,C,A,B
1005786,108,4,C,C,C
1009028,104,7,B,B,B
1004238,105,7,A,B,B
1001133,102,6,A,C,B
1005125,116,6,A,A*,A
1005425,99,5,B,D,C
1005386,99,3,D,C,C
1008791,120,8,A,A,A
1002964,113,9,A,A*,A
1008228,90,5,D,C,C
1006373,100,5,C,B,C
1008385,91,4,B,D,C
1006751,97,3,D,D,D
1007841,90,5,C,C,C
1002629,104,6,B,C,C
1001861,96,5,B,D,C
1005766,105,4,C,B,C
1006220,92,3,B,C,C
1005122,106,5,A,B,B
1001075,102,5,B,B,B
1006720,117,6,A,A,B
1007764,116,7,B,A*,B
1003254,111,8,B,B,B
1003492,102,4,B,B,C
1005304,120,6,A,C,B
1001341,93,5,D,C,C
1009180,94,4,B,B,C
1000734,104,6,C,C,C
1002435,120,7,B,A*,A
1007635,103,6,C,B,B
1009767,104,6,C,C,C
1001619,93,5,B,C,C
1003766,113,8,A,A*,A
1006285,113,6,B,A,B
1009871,111,7,B,A*,B
1000183,100,6,C,B,C
1004379,99,3,B,B,C
1009371,95,4,C,C,C
1003889,106,7,C,C,C
1009093,96,3,D,C,C
1001977,96,3,D,D,D
1001767,102,7,C,B,B
1000823,101,5,A,A,B
1004965,101,4,C,B,C
1009708,109,6,C,A,B
1000185,106,6,A,B,B
1004453,103,4,C,B,C
1000609,106,7,B,B,B
1008364,97,3,D,U,D
1009856,106,4,A,A,B
1007008,106,7,B,A,B
1006918,93,3,D,C,C
1006551,113,7,B,A,B
1009112,98,5,D,B,C
1006024,106,6,C,C,C
1000425,114,7,B,B,B
1002683,112,7,A,A,B
1001010,105,4,A,C,C
1009056,102,4,A,B,B
1006914,113,9,A,C,B
1006180,110,7,A,A,B
1006786,100,7,A,C,B
1003718,99,5,D,D,C
1004777,90,3,D,D,D
1009075,106,6,C,B,B
1003399,104,4,C,C,C
1000619,114,8,A,B,B
1005351,108,7,B,A,B
1001388,116,8,B,A,B
1004265,99,4,C,B,C
1002941,114,8,A,B,B
1006996,101,5,B,B,B
1005021,111,6,D,E,C
1003487,93,3,D,B,C
1008189,107,4,C,A,B
1008205,90,4,B,B,C
1006360,103,7,B,C,C
1001420,109,7,A,A,B
1005346,101,5,A,C,C
1008610,97,4,B,D,C
1003858,112,6,B,A*,B
1002136,104,4,B,C,C
1009374,101,7,B,B,B
1001070,105,5,A,C,C
1008313,120,9,B,A,A
1007358,114,7,B,C,B
1002891,114,8,B,B,B
1001349,108,6,A,A,B
1005626,106,7,A,C,B
1009183,90,3,C,D,D
1002118,100,4,A,B,B
1005212,101,4,B,B,C
1002413,90,4,D,C,C
1005944,96,4,B,B,C
1004461,90,6,A,B,B
1001863,105,7,A,A,B
1009768,112,6,B,A*,B
1008229,114,7,C,A,B
1008510,108,7,B,B,B
1005011,97,3,D,C,C
1001752,90,5,D,D,D
1006458,91,3,C,C,C
1008365,95,4,C,C,C
1004177,98,5,B,C,C
1007117,104,5,B,C,C
1000857,97,3,C,C,C
1000423,108,4,C,C,C
1009064,103,4,C,B,C
1004228,105,5,C,B,C
1005030,114,6,B,C,B
1000517,96,4,C,C,C
1000540,108,5,A,C,B
1003478,105,4,B,B,B
1005974,102,7,A,C,B
1002939,112,6,A,B,B
1001906,112,8,B,A,B
1009630,97,3,C,B,C
1003048,104,7,B,C,B
1006896,107,7,C,A,B
1009098,103,5,C,C,C
1004908,110,8,B,B,B
1002258,107,6,C,B,B
1001056,120,7,A,A*,A
1003274,93,3,B,C,C
1001196,104,4,A,B,B
1007911,98,5,B,B,B
1005702,110,6,A,A*,B
1006338,92,3,D,D,D
1002957,108,4,A,C,C
1008540,100,5,A,C,C
1009735,99,3,D,D,D
1005910,93,5,D,B,C
1008530,101,4,B,C,C
1002388,114,6,A,A*,A
1008371,105,6,C,C,C
1008432,110,7,B,B,B
1007394,118,6,A,A*,A
1008095,107,6,C,B,B
1007654,101,4,B,B,C
1003818,109,6,B,A,B
1000501,101,7,A,A,B
1006108,101,6,A,B,B
1008491,93,4,B,C,C
1009311,112,8,A,B,B
1003980,102,6,C,C,C
1003603,106,6,B,A,B
1000941,97,4,B,B,C
1003778,108,5,B,A,B
1001009,99,3,D,D,D
1009848,104,4,C,B,C
1004618,112,6,A,B,B
1009474,111,6,A,C,B
1006470,105,4,B,B,B
1009104,91,5,D,D,D
1002832,120,9,A,B,B
1008474,119,9,A,C,B
1002417,111,6,A,A*,B
1003112,99,4,D,C,C
1002057,104,7,B,C,B
1002149,101,6,B,A,B
1006580,115,7,A,A*,A
1008016,107,6,B,A,B
1009133,99,5,C,B,C
1007458,101,4,C,C,C
1005615,114,8,A,A,A
1008643,118,9,A,B,B
1003481,117,8,A,A,A
1004957,111,8,B,A,B
1003527,103,8,B,A,B
1009454,90,4,D,B,C
1001194,107,5,A,A,B
1007503,105,6,B,B,B
1000373,106,6,C,C,C
1005664,105,4,A,C,C
1000873,94,4,D,D,D
1008975,109,6,B,B,B
1008136,110,6,B,A,B
1003142,110,6,A,B,B
1006444,113,7,B,C,B
1003393,110,8,A,A,B
1007138,102,5,C,B,C
1002450,104,6,D,B,C
1007385,106,6,A,B,B
1005550,106,7,C,A,B
1009305,113,8,B,B,B
1007164,110,8,A,B,B
1007300,120,7,B,A,B
1003637,120,6,B,B,B
1006603,106,6,B,C,C
1001587,90,3,D,C,C
1009692,115,7,A,A,B
1004360,101,7,A,C,B
1004760,99,5,C,D,C
1001778,102,4,C,C,C
1005871,101,7,B,B,B
1007970,110,9,A,A,A
1005147,93,3,E,C,C
1009177,96,4,B,B,C
1004942,108,5,C,A,B
1002886,110,7,B,A,B
1005282,110,8,A,A*,A
1005256,99,5,D,D,C
1001261,97,5,B,C,C
1009160,101,4,A,C,C
1006983,107,6,B,B,B
1008261,117,6,A,C,B
1006170,90,6,A,A,B
1004040,103,6,A,A*,B
1003760,94,3,C,D,D
1003797,92,5,D,C,C
1007522,113,6,B,C,B
1007752,109,4,B,A,B
1007105,109,7,B,B,B
1006043,112,9,B,B,B
1008623,101,7,A,A,B
1008021,102,4,B,A,B
1000360,120,7,A,B,B
1004999,103,6,C,A,B
1001666,111,6,B,A,B
1001169,105,4,C,B,C
1002778,90,5,C,C,C
1009537,90,3,D,C,C
1004101,100,4,A,C,C
1007808,113,6,B,C,B
1002996,111,7,A,B,B
1000259,112,9,B,A*,A
1005159,97,3,D,C,C
1006837,118,9,A,A,A
1005772,97,6,C,B,C
1002635,107,6,A,B,B
1006699,105,6,A,A,B
1005017,104,7,A,A,B
1002525,116,6,A,A*,A
1002520,99,4,D,D,C
1007861,94,4,C,D,C
1003675,105,4,A,C,C
1006842,102,7,C,A,B
1004806,120,8,A,B,B
1002070,110,9,B,A,B
1007487,102,6,B,B,B
1003916,97,3,B,C,C
1000817,90,3,D,D,D
1006361,97,4,C,C,C
1004877,106,7,B,B,B
1007981,116,9,B,A,A
1003223,114,8,B,A*,A
1003871,107,4,C,A,B
1006910,102,5,A,A,B
1009058,107,4,B,C,C
1009433,101,5,C,A,B
1008128,119,7,B,A,B
1001958,103,4,C,C,C
1007186,104,6,B,C,C
1004270,90,5,D,C,C
1004017,103,4,A,C,C
1000766,112,6,A,B,B
1002412,96,4,C,D,C
1006631,99,5,D,D,C
1000723,111,9,B,C,B
1009950,93,4,C,C,C
1001138,113,7,B,A*,B
1003621,101,4,C,C,C
1009885,102,7,A,A,B
1007364,96,4,D,D,D
1000323,108,6,C,A,B
1002183,120,7,A,A,A
1006871,111,6,B,A,B
1002005,98,4,D,D,C
1007753,114,7,B,A,B
1006618,102,4,A,B,B
1007215,116,6,B,A*,B
1005514,111,9,A,B,B
1008547,90,3,D,B,C
1007777,97,5,B,C,C
1009810,113,7,B,A*,B
1006621,106,4,B,B,B
1009544,97,5,D,C,C
1005949,100,4,B,C,C
1005596,90,3,C,D,D
1000762,104,7,B,B,B
1006437,120,9,B,A*,A
1005858,111,7,A,C,B
1000957,120,9,A,C,B
1001722,112,7,A,A,B
1000506,113,7,A,C,B
1001281,120,6,B,A*,B
1000390,108,7,C,A,B
1004574,104,7,A,C,B
1004785,113,6,A,C,B
1003426,117,6,A,C,B
1003570,101,5,C,A,B
1007937,99,5,D,B,C
1001698,106,6,A,A,B
1000645,112,7,A,B,B
1005076,111,7,A,A*,A
1009539,94,3,B,B,C
1003518,120,6,B,B,B
1002655,100,7,B,A,B
1003801,103,4,A,C,C
1005459,98,4,B,B,C
1008898,120,6,B,A*,B
1006415,107,7,B,A,B
1008186,98,3,B,C,C
1004219,112,6,B,B,B
1006294,111,6,A,A*,B
1007757,103,4,A,C,C
1003338,112,8,A,A*,A
1009299,98,4,C,C,C
1008322,101,4,C,A,B
1007033,90,5,B,D,C
1005243,94,5,D,C,C
1004342,119,6,A,A,B
1005036,118,9,B,A,A
1002779,106,6,B,A,B
1001857,118,9,A,C,B
1007289,104,6,B,B,B
1000473,103,6,B,A,B
1003807,105,5,A,A,B
1000440,104,4,C,A,B
1006265,103,4,C,B,C
1006974,114,6,A,C,B
1003600,106,4,A,C,C
1003780,111,8,B,A*,B
1004814,113,8,B,C,B
1007151,108,7,A,C,B
1004096,97,3,C,C,C
1004689,94,4,B,D,C
1004734,106,7,C,A,B
1006609,104,5,B,C,C
1008180,106,4,C,B,C
1007721,105,4,B,B,B
1009898,120,7,A,A,A
1000541,94,5,D,C,C
1006695,90,3,C,D,D
1005397,108,4,A,A,B
1005201,102,6,A,B,B
1008239,108,7,C,C,C
1005229,110,7,A,C,B
1000913,115,8,B,A,B
1009282,93,4,D,C,C
1005519,101,4,A,A,B
1002622,108,6,C,A,B
1008823,111,6,A,A*,B
1003823,120,8,A,B,B
1001487,113,6,A,C,B
1003925,105,4,B,C,C
1001569,98,3,D,C,C
1003379,100,7,C,A,B
1007441,100,5,B,C,C
1006414,110,7,B,A*,B
1008126,107,5,B,B,B
1002717,94,3,B,B,C
1002117,102,6,B,A,B
1006313,112,9,B,B,B
1002836,108,4,B,C,C
1003103,110,7,B,A,B
1005336,108,5,B,C,C
1007791,118,6,A,C,B
1003534,107,5,C,A,B
1003080,102,7,C,C,C
1007009,98,3,B,D,C
1000877,107,7,C,B,B
1006902,90,4,D,C,C
1007965,104,4,C,A,B
1008967,103,4,B,B,C
1001020,94,5,B,C,C
1007994,98,5,B,D,C
1003158,111,7,B,A,B
1002400,107,4,B,A,B
1005707,106,7,C,A,B
1005377,107,6,B,B,B
1002828,106,6,B,A,B
1000300,115,8,B,C,B
1007450,106,5,B,A,B
1005135,93,4,B,C,C
1006887,118,9,A,A,A
1007338,108,5,A,C,B
1007831,100,6,B,C,C
1002067,95,3,B,D,C
1007086,108,7,A,B,B
1000241,104,8,A,A*,A
1001429,118,9,A,A*,A
1003446,102,6,B,C,C
1007006,98,3,B,B,C
1009696,112,9,B,C,B
1009866,112,6,B,A*,B
1006960,106,7,C,A,B
1005739,110,9,A,C,B
1001091,105,4,A,B,B
1005418,107,7,A,B,B
1001661,114,8,A,B,B
1000104,110,9,A,A*,A
1004540,104,7,A,A,B
1002345,116,8,A,B,B
1001254,90,4,B,B,C
1007518,120,9,B,C,B
1008557,91,3,D,D,D
1009398,100,6,B,B,B
1002007,105,6,A,A,B
1008349,104,4,C,C,C
1000959,113,8,B,B,B
1001889,97,5,D,C,C
1009770,107,6,B,B,B
1002632,100,6,C,C,C
1006739,107,5,A,A,B
1001183,104,4,A,A,B
1005337,106,5,A,A,B
1000664,101,6,C,C,C
1006413,101,5,C,C,C
1003169,107,7,C,C,C
1008615,113,7,B,A,B
1005504,100,6,B,C,C
1004284,98,5,B,B,B
1002514,110,9,B,C,B
1009128,105,6,B,B,B
1009733,112,8,B,A,B
1006567,98,3,B,D,C
1009200,91,3,B,C,C
1009728,101,5,C,C,C
1003898,99,3,C,D,C
1000227,104,7,C,B,B
1001250,100,6,B,A,B
1002656,111,8,B,A*,B
1003207,103,4,A,C,C
1009426,106,6,C,B,B
1004356,106,6,A,C,B
1009096,107,5,C,B,B
1005614,105,7,C,A,B
1005751,109,5,B,C,C
1008718,99,4,D,C,C
1004688,116,6,B,C,B
1008454,103,7,A,B,B
1007929,95,6,A,A,B
1003620,107,6,B,B,B
1004225,98,5,C,C,C
1000819,110,6,A,A*,B
1006278,120,8,A,A,A
1002576,99,3,C,D,C
1005443,108,5,B,A,B
1000292,91,3,B,C,C
1008596,109,6,B,B,B
1000357,98,3,C,C,C
1006377,100,5,C,A,B
1006712,96,3,B,C,C
1004703,111,8,B,A,B
1008845,113,8,A,A*,A
1004819,105,4,A,B,B
1006986,98,4,C,C,C
1002925,118,8,B,B,B
1001438,99,3,D,D,D
1001558,90,4,C,C,C
1008500,109,4,B,B,B
1009136,96,3,C,B,C
1008272,113,9,B,A,B
1008754,102,6,C,B,B
1004220,110,8,B,B,B
1006883,116,6,B,B,B
1002352,95,4,B,B,C
1008525,100,7,B,B,B
1005498,104,6,A,A,B
1004174,117,8,B,A*,A
1008815,100,5,A,B,B
