reference_id,SATS,GCSE,GCE_AS,GCE_A
355838644,103,5,D,B
387264742,103,5,B,D
703693351,113,5,C,A
686586927,90,3,C,U
119357034,102,3,C,C
880468806,101,6,E,U
628298137,113,7,B,C
201513848,105,3,B,D
537104959,119,8,B,A
726185827,110,4,C,B
360853908,102,3,C,B
951396381,107,4,D,D
190249129,102,4,D,B
821479359,112,4,C,C
314474249,94,1,C,D
786980564,98,4,E,C
992798191,109,4,C,D
643110411,115,9,A,A
298196766,87,1,U,U
173612589,116,8,B,A
620615277,104,3,C,B
792555908,90,1,U,U
847770230,81,3,D,U
551457981,93,4,U,U
662550925,105,3,B,D
378015637,104,4,D,D
182200707,110,6,C,A
431583992,101,4,D,D
262321486,96,1,D,U
907190569,102,3,D,B
872486669,105,4,C,B
754995776,107,4,B,C
461795592,99,4,D,U
106838669,112,4,C,A
122309801,100,4,B,C
122835695,98,2,D,U
239294717,101,5,D,D
774238671,114,6,A,B
468342341,104,5,C,D
797587877,99,1,U,U
581104219,112,6,A,A
904256064,120,8,B,C
437746091,107,3,B,C
370293551,115,6,A,A
139564287,113,4,A,A
256317774,100,5,D,C
590014384,105,3,B,B
643436790,95,1,D,U
446290574,103,4,D,D
679056644,100,5,D,D
606005715,102,5,D,C
595775353,99,2,C,E
570734727,103,3,B,D
258377014,109,3,B,C
251446334,104,3,B,B
380359816,90,4,D,D
841130621,99,4,D,U
895905920,93,3,U,E
461024615,107,3,B,B
499477896,109,3,B,C
540281895,107,4,C,B
283734581,99,3,E,C
583354066,107,3,B,D
845236355,101,4,D,B
775954513,96,2,D,U
418243196,111,6,A,C
675577257,112,5,C,B
633801021,113,7,A,A
730112032,100,5,C,B
772582648,114,5,A,B
373391469,101,4,B,D
522800299,110,6,C,C
250196313,101,3,B,B
503463489,103,2,A,D
413838569,86,3,U,E
779529074,103,3,A,A
898022401,106,4,C,C
221443732,102,4,D,B
833803208,119,7,B,B
449046761,96,4,D,C
300498926,100,5,B,D
655287161,98,2,D,D
738919099,100,5,D,B
842050715,113,5,A,A
228316355,117,7,A,C
105311438,99,4,D,B
184615217,99,4,D,D
145747992,96,2,D,E
406998319,115,7,B,A*
855630694,114,7,A,B
712722074,104,3,B,B
497911070,94,2,E,E
948874748,95,2,D,E
538514654,106,5,B,B
180570977,109,5,B,D
117749414,88,1,E,U
555482209,102,3,D,D
302495597,118,8,A,C
435219936,103,4,D,C
458489401,117,9,B,C
966021503,110,5,B,C
161241686,96,3,E,U
198199548,103,3,C,C
359488800,104,4,C,D
327210396,97,3,E,E
746468780,97,4,E,C
641574820,117,6,A,B
677672498,97,1,D,U
693462774,114,6,B,A
672679402,102,3,C,B
599969581,105,6,B,U
567332427,109,5,C,A
790387092,100,3,D,C
389856574,110,7,A,A
319412843,89,2,E,U
847290062,109,4,C,C
110155418,85,3,U,U
288325134,103,3,B,D
233135240,112,2,D,C
436227188,110,7,C,B
297893386,95,1,C,D
554743884,96,4,D,D
978007179,99,4,U,U
484598908,106,3,B,B
973406490,89,3,D,D
378071338,105,4,C,C
790899544,107,4,D,D
224228142,103,4,C,A
649293421,109,5,D,B
776302770,107,3,D,D
701927563,101,4,D,C
943888593,90,1,D,U
640494147,106,3,B,C
627697257,97,4,E,D
682147128,100,3,C,D
418253791,109,3,B,B
297313217,116,8,A,A*
914882776,105,5,D,D
979031724,109,5,B,B
938270392,93,2,U,U
780974667,107,4,D,B
301194487,105,4,D,D
310819355,115,9,B,C
562283145,101,5,B,C
312394221,103,4,B,D
810295579,113,7,A,A
175995510,104,4,C,C
920044096,96,4,U,C
507283359,120,7,A,B
445460049,96,4,C,U
505166891,104,4,C,C
535357253,108,4,B,C
596357526,107,4,B,B
373654888,103,4,D,C
438921418,104,3,D,B
240459401,103,5,D,C
476845673,96,3,E,U
126920534,120,7,A,B
477821895,103,5,C,C
474697717,110,6,C,C
102343042,102,4,D,D
695492039,102,5,C,D
448483936,101,3,D,C
570359406,93,1,U,E
170537970,104,4,C,C
393757501,102,5,B,C
697280053,114,6,A,A
516918544,95,4,U,E
958693851,100,5,D,B
816519525,98,1,D,U
916371322,117,7,A,B
169000638,98,2,C,D
599664709,109,5,D,D
255699049,113,5,C,A
106871755,104,5,C,C
652720446,94,3,E,E
936708980,94,1,U,D
290058239,112,6,A,C
341168385,95,2,E,U
826594194,108,4,D,B
412817508,106,4,C,C
689683226,108,4,B,D
203361910,109,5,C,C
704821703,98,4,D,U
561698174,97,1,U,U
550646529,111,6,B,A
763388961,100,5,D,D
717460376,83,2,D,U
483408247,110,6,B,C
870041903,97,2,E,U
600344179,109,4,C,D
357913083,116,9,B,A*
890934292,105,3,B,B
969016188,113,5,B,B
602082333,106,5,D,C
339151641,118,9,B,B
851062345,97,1,U,C
341858268,105,3,B,B
650351835,110,5,C,C
823689472,103,4,B,B
262778320,114,4,A,B
255371242,102,3,D,D
961694332,120,8,A,B
391998511,120,7,A,B
309005356,107,3,C,B
677612367,109,3,D,B
625202292,115,8,B,B
329064083,96,3,E,E
294030324,95,1,U,E
618101299,115,8,B,A*
347406394,107,3,C,D
587003106,103,3,B,D
718710842,105,3,B,B
334934402,86,2,D,D
614501035,103,5,D,B
989893795,99,2,U,D
226615167,112,6,A,B
761491495,113,4,B,A
498711287,110,7,D,B
744930031,108,5,C,D
128239739,93,3,U,U
740448350,110,4,C,C
714450319,110,5,A,A
103378450,115,9,A,B
515893231,120,6,B,C
522956565,91,1,D,D
604083303,102,3,D,C
654701889,99,1,E,D
728656479,106,5,D,A
787607866,105,4,D,B
379614808,103,5,B,B
530434987,113,4,B,A
877596503,96,4,C,C
536792096,97,4,E,U
750549338,97,1,U,U
754538259,102,5,C,B
208595624,95,4,U,C
168367980,105,5,C,C
782075552,104,4,B,D
222586171,99,2,C,E
513127346,112,6,A,C
513651355,105,3,B,C
495472850,114,4,C,A
513662089,103,3,D,B
955631920,105,7,D,A
555175587,100,5,D,B
880961080,105,3,C,C
527677307,111,5,B,A
524612919,102,4,B,D
677240811,109,4,D,C
310507156,98,1,D,U
958910902,111,6,B,C
255420217,100,5,C,D
421716214,112,6,A,C
271189525,105,5,B,C
166838928,117,6,A,B
827409036,96,1,C,U
279984874,93,4,E,D
431692155,100,1,E,A*
988574589,94,2,D,E
459051280,94,2,D,C
135601044,110,6,C,A
292310040,105,4,B,C
600438261,101,4,C,C
483853886,102,4,B,C
169184583,100,5,B,C
363402412,118,7,A,C
521431593,99,1,U,C
590700877,94,4,D,D
475711931,111,5,B,B
991401922,103,3,B,D
542267027,120,7,B,A*
733539949,101,5,B,B
614450509,112,7,A,C
465274310,114,5,A,C
125498854,101,5,B,C
873455632,99,2,U,U
885030956,111,7,B,B
813908854,110,5,B,B
306102524,94,3,U,D
506434222,96,1,D,U
745236509,85,1,U,E
758485493,110,6,C,A
652555298,103,3,D,C
144319020,104,3,D,C
760438263,91,4,E,C
609028238,96,4,U,D
584997774,101,4,C,E
759647446,100,4,C,D
942007949,106,5,B,C
809223199,110,7,B,C
335694959,120,8,B,A*
707538148,105,4,B,C
846969993,114,4,A,C
245209981,98,3,U,E
775093070,92,2,D,C
965231042,102,3,B,B
682937562,92,3,D,D
164889842,105,4,D,C
985271932,99,2,U,E
509270786,89,2,E,D
306384818,119,8,B,A*
792749868,101,4,B,C
576758509,92,4,E,U
773672761,112,4,B,A
741857386,99,3,E,D
570432804,114,5,C,A
771444239,99,1,C,E
810731067,101,5,D,D
379533177,108,4,D,C
836652660,110,5,B,A
253934587,111,4,B,A
597007279,104,3,B,B
361430123,109,4,D,C
725068798,111,7,A,C
689109882,107,3,B,C
895095025,104,3,C,C
823551748,93,4,C,U
716002988,110,6,C,A
511040099,105,3,D,D
574808217,102,4,D,C
752595289,115,9,A,A*
290392397,94,1,E,U
996897093,118,9,B,B
214331104,105,3,B,B
959259802,108,3,D,C
996939526,102,5,C,B
728677082,92,2,D,D
362434646,104,4,D,C
577499947,108,5,D,B
582839692,110,6,A,C
558246972,103,4,B,C
235770321,87,1,E,U
379937989,93,2,C,C
522132087,120,6,A,A
575635046,96,6,U,E
389345420,116,9,B,B
757395014,98,1,E,E
936534827,104,3,B,B
520101808,110,6,A,B
669413467,98,4,U,U
266434688,118,9,B,A*
165627959,106,5,C,C
371517864,109,4,C,C
724757918,103,5,C,C
661478346,110,5,A,B
221207893,118,7,A,C
249885245,104,3,C,C
819596523,119,6,A,C
816051038,100,5,B,B
601802550,111,6,B,A
409911536,109,5,B,D
460235136,96,4,E,D
811805126,107,3,D,B
276685496,105,5,D,B
179188941,98,1,D,U
350134928,108,5,B,B
270724062,106,5,C,C
517432122,104,3,C,B
722491429,104,5,B,D
345677489,104,5,C,C
481748265,102,4,C,B
522965684,106,4,C,B
450437404,100,3,D,C
971122877,120,9,B,A*
954947061,94,2,C,U
995101489,100,4,B,C
477223298,101,5,B,B
812141307,120,6,A,B
762175833,94,2,E,D
819019567,108,5,B,B
950362215,107,3,C,B
944688374,108,3,D,C
817140620,115,6,B,B
615395337,115,7,B,A
323346077,101,3,C,B
154279815,107,4,D,C
965219293,90,3,U,D
287532912,106,3,B,C
708726372,99,3,U,U
338869148,104,5,C,B
294001962,92,3,E,U
396264379,108,5,D,C
396913767,91,1,U,U
153037690,106,3,C,D
452097093,95,3,U,D
596915910,98,1,D,D
502432209,114,4,B,B
416421976,110,6,B,C
925544229,114,7,A,C
332956276,117,6,B,B
858860532,99,1,C,D
649335800,117,7,A,A
686965902,93,4,U,U
349099476,111,7,A,A
969495601,101,5,B,B
528636899,98,1,D,C
556284672,110,7,C,B
530729156,113,5,B,A
943269844,112,4,C,A
868737636,107,5,D,C
240900896,106,5,C,D
173539533,109,5,B,C
957299714,107,4,B,D
837865274,109,5,B,B
236242818,107,3,C,B
866528347,112,7,B,A
785550241,92,1,D,U
968435012,104,5,C,D
428553007,94,2,D,C
597151744,107,4,C,B
163228674,118,6,B,B
727149138,101,5,C,B
167003872,106,5,D,B
518856933,111,6,A,C
277030692,88,2,D,U
927714750,101,4,D,D
502389745,108,3,B,D
267221631,82,2,U,D
959895674,97,3,C,C
719218878,114,7,A,B
257818285,113,5,C,B
584917592,108,3,C,B
799760025,112,7,B,A
998263796,107,5,C,D
856724271,109,5,C,C
112400122,102,4,C,B
528560869,106,5,B,C
142284013,100,5,C,D
371923653,115,6,B,A*
342921158,117,9,B,C
339496464,116,4,D,C
302633412,102,4,C,B
460061554,97,3,C,E
548741280,115,7,A,A
959183464,109,5,C,C
478406801,108,5,D,D
625279047,100,4,D,C
370507753,108,3,D,C
703468871,96,1,E,C
717258410,110,7,C,C
414059407,116,8,A,B
293224337,118,9,A,B
541038347,111,4,B,A
506792694,94,4,C,D
972447633,107,5,D,B
130015115,120,7,A,A*
261466413,98,2,U,C
818074516,105,4,D,D
664396309,116,7,B,B
384571169,110,6,C,C
287895437,120,8,A,C
859760025,99,1,C,C
641576393,97,3,C,U
467255570,115,8,B,B
493306665,95,1,U,U
233803131,103,4,D,C
843640977,104,5,B,D
143747849,113,5,A,B
985348410,110,6,B,A
165203646,109,5,C,D
150750564,102,3,B,D
774713952,115,6,B,C
408375141,120,9,A,B
131016994,111,2,C,A*
242414005,106,2,A,C
590117562,95,4,U,C
519975850,100,5,C,C
450357702,103,3,B,C
663030205,101,4,B,D
854107242,105,5,B,D
232201374,119,6,B,C
476826180,115,8,B,A
926493100,104,3,D,B
812307192,95,2,U,C
203766742,116,6,B,C
451988634,105,3,D,D
848836900,91,4,U,D
217564993,111,5,C,A
745940578,113,4,A,B
568380417,86,1,E,E
755712077,98,2,E,E
703383653,104,5,D,C
185307607,111,5,A,B
216033886,101,4,B,D
403044991,98,3,D,E
939856899,111,6,B,A
943192894,101,5,C,C
786431562,109,4,B,B
315761220,96,3,D,E
956468208,94,1,U,E
745650164,111,5,B,B
369319031,107,4,B,C
490087232,112,5,C,B
530451895,101,4,D,C
316098328,99,1,E,D
678976005,116,6,B,B
346405140,93,2,U,C
930822289,115,6,B,A*
212712384,116,8,B,A
316753065,112,5,B,C
703705995,99,1,U,E
241248994,98,3,D,C
300584040,103,5,C,D
220091608,95,1,D,U
581127152,97,3,U,C
427402567,110,6,A,A
733598269,110,5,A,A
800234617,97,1,E,D
185418826,110,5,B,B
622215134,109,4,C,D
281405273,117,7,B,A
662278778,110,4,A,B
615907097,113,6,C,C
663217603,109,4,D,D
852985908,113,4,A,C
975086991,95,1,C,D
485169158,104,4,C,C
186352447,105,4,D,B
466142154,103,4,B,D
349463266,109,4,D,C
621478083,110,5,C,C
308303467,108,5,D,B
160852948,104,7,A,A*
902785884,99,1,U,C
879639366,114,6,C,C
866140027,108,3,D,C
960921519,97,2,D,E
928101998,103,4,B,B
845397309,91,3,U,E
139469054,105,4,B,C
779384026,103,5,B,C
926860191,100,4,B,B
259101540,118,8,B,A*
159686568,96,2,C,E
409918387,111,5,B,B
841112068,120,7,B,A*
985177703,114,4,B,B
247221881,105,4,B,C
890128712,96,2,U,C
883668386,94,2,E,U
953570948,102,3,C,B
362855636,100,4,D,B
677664799,99,2,D,D
534535537,102,3,C,D
964424390,104,3,D,D
792028821,109,5,D,C
512642623,95,2,D,C
100447554,100,4,B,C
239383331,104,5,D,C
705047877,103,3,D,C
375185875,120,6,B,A*
380812742,107,4,D,B
181336680,92,4,U,D
838922649,108,5,C,B
179704145,109,4,D,B
915721619,104,3,B,B
699513264,95,3,C,D
161512054,119,9,A,A*
652339060,96,2,U,D
249028800,110,5,C,B
603516756,107,4,B,D
319110695,110,5,C,A
774039048,119,9,B,B
525871524,109,5,C,B
480422438,101,5,D,B
890475787,114,6,C,C
497891694,100,3,B,B
311595232,106,5,C,C
566216565,95,3,D,D
623522911,97,3,E,D
317243709,105,3,D,C
151098556,108,3,B,C
337278141,91,4,C,C
629333050,109,5,B,C
869332490,98,3,C,D
417919577,115,9,B,A
934662767,102,4,C,D
282297053,96,1,C,C
125738113,106,4,C,C
764315710,98,3,C,D
915277214,115,6,A,A*
618514685,105,5,B,D
923510299,104,6,U,E
660458275,110,6,B,A
637815860,97,4,D,C
260596216,95,1,U,C
729389204,108,5,D,B
713611784,96,1,D,U
650733199,96,3,E,C
288191160,112,4,A,C
176080823,109,3,E,A*
176738853,95,4,D,D
211877959,100,5,C,B
296316864,98,2,U,E
973904941,119,9,A,A
801888603,112,7,A,B
260300346,102,3,C,D
376405388,110,6,C,A
906195724,94,3,D,C
504610502,100,5,C,D
348250493,106,3,D,C
456509312,109,5,D,B
588646117,104,4,D,D
599940361,107,4,C,C
579203576,106,3,B,D
663281447,104,5,C,B
367368119,103,3,D,B
548001183,102,4,B,D
846490337,107,3,C,D
413593907,108,5,B,D
984228936,107,3,D,B
438304381,96,3,E,U
730618621,97,3,D,D
456834769,108,5,D,B
437139449,117,8,A,C
590721340,106,5,B,C
137613388,102,4,D,D
441255925,107,3,D,C
585133193,96,1,E,D
947334114,115,6,A,A
301558588,106,3,C,B
799509382,100,4,D,B
784693049,104,4,C,C
465275361,101,4,C,B
985506830,115,6,A,C
987869645,103,3,D,B
126094434,106,5,A,C
611772357,110,4,C,A
276456510,99,2,E,C
998592978,107,4,C,B
967824824,107,3,D,C
480778033,93,4,U,D
407597679,107,4,D,D
836890996,105,3,D,C
450077075,106,4,D,C
757710615,105,4,C,B
696671002,107,5,C,B
417416669,116,8,A,A
939464447,96,4,C,D
543430409,102,4,D,B
475780854,110,5,B,B
910647584,109,4,U,A
615018040,109,3,C,B
608305429,120,8,A,A*
449918199,110,7,A,C
700192345,114,6,C,B
139724499,103,3,B,C
295375392,97,4,U,D
838077714,102,5,D,B
335307113,111,5,B,B
985807508,108,5,D,C
443480854,108,3,B,B
925824133,103,5,C,D
826281239,102,4,D,E
523045408,104,4,D,D
209858767,111,4,E,B
591975329,112,5,B,A
836679238,97,1,U,D
117304954,111,7,C,A
838805727,100,3,C,D
636899008,109,4,C,D
569710838,103,5,D,B
707736112,118,6,B,A
715872224,102,3,D,B
483762368,106,5,B,D
649590966,110,6,B,B
767664378,98,2,E,C
438364032,104,3,B,C
905388987,103,5,B,B
457439575,101,3,D,B
270404015,101,3,B,C
845531695,114,6,B,A
224636227,100,3,C,C
666992866,110,4,C,A
533510168,108,5,C,D
307683638,94,1,U,C
281574880,109,4,B,B
283142201,94,6,E,E
132091805,110,6,A,C
277154713,101,5,C,D
649175250,105,3,D,B
529406303,95,2,C,U
967950949,106,5,D,B
211757870,112,2,D,A
589002033,99,4,E,D
217879828,100,5,B,D
173048727,109,4,C,C
711930211,109,5,C,B
705638311,86,3,E,D
617024839,120,7,B,A
506028210,109,3,C,C
343615916,111,4,A,A
800523939,104,3,D,D
270454820,90,2,U,E
544561612,110,7,B,B
948421322,100,3,C,D
701446364,109,3,B,C
280044578,103,5,D,D
123078410,107,4,B,B
849893889,99,1,E,U
606590979,112,4,A,B
801481654,95,3,U,C
858296125,120,6,A,A
199559398,120,9,A,A
967279738,118,8,B,B
374368831,115,7,B,C
613809446,104,4,D,B
118011932,114,4,C,C
153819531,104,7,E,C
640510482,93,4,D,C
508086367,117,7,B,A
948681708,114,5,A,B
243555980,105,5,D,D
685573952,95,3,E,C
217790940,100,5,D,D
631276914,90,5,D,B
899565299,113,5,B,B
108082101,92,4,U,E
145866068,107,4,C,D
588678501,98,3,C,E
567447853,94,3,D,C
397610005,107,4,D,C
644836046,102,3,C,B
817370819,112,5,B,C
754631354,95,4,E,U
774438047,99,2,D,U
951429880,86,2,E,D
285811140,88,1,E,E
174229413,119,9,A,B
208949916,120,8,B,C
929124028,106,5,C,D
403583233,98,2,D,E
296416275,103,5,C,B
572825542,112,7,B,A
487460159,101,4,B,B
963727808,107,1,D,A*
723132704,105,4,C,D
842537604,100,4,A,D
961194180,101,5,D,D
897006661,107,4,B,B
324801031,97,3,U,D
786976833,109,4,D,C
425265599,101,5,B,C
777920804,106,4,D,D
729795135,116,7,B,A*
793045287,104,5,B,C
781404626,112,5,B,A
139158449,91,6,B,C
624923150,101,3,D,C
655590062,105,4,C,B
239835846,120,9,B,A
318555753,89,2,D,D
538676471,104,4,B,C
669587194,117,8,B,A
865079503,99,3,C,E
753740687,103,3,C,C
978033174,108,5,D,D
300468892,106,4,D,B
334683621,118,6,B,A
901707393,109,5,B,B
650416903,116,8,B,C
557098749,102,3,C,B
624036354,99,2,E,U
394123640,103,4,B,B
897550056,96,2,U,D
653348749,109,4,D,B
559331596,102,4,C,B
734202617,100,3,C,B
819790638,109,3,B,C
455820689,96,1,D,C
758806373,111,7,B,C
818540874,101,4,B,D
699129999,114,4,A,C
205006147,102,3,C,D
128051935,110,6,C,B
610092534,106,5,D,B
918507033,111,4,A,A
159349298,106,4,B,B
140544451,92,3,C,E
175271085,113,4,C,C
144835308,104,5,D,C
646013662,111,4,C,A
929176922,111,5,B,B
752233811,99,1,D,E
719990700,98,2,E,E
241032705,110,5,B,B
853085354,103,3,D,B
621376768,112,7,B,C
967075150,104,5,B,D
730872221,113,7,C,B
532514054,108,4,B,C
563789163,107,3,B,C
195548622,102,5,D,D
531116117,107,3,B,B
250389485,115,9,A,A
771424480,105,3,C,C
737882441,109,4,D,D
514849264,105,5,B,B
846654512,106,3,B,C
901195513,119,9,A,A
543650787,115,6,A,A
796158132,106,4,C,C
361217230,107,3,D,C
190861856,99,2,E,E
445947043,104,3,D,C
424506154,107,5,C,C
367904406,112,6,A,A
419941548,111,6,B,C
508082696,96,4,D,D
281046284,113,5,B,C
306208452,104,3,D,B
757006349,97,2,U,E
899427345,116,9,B,C
254539736,117,9,C,C
605121577,107,4,D,B
911059349,111,5,B,B
647107731,111,5,A,C
797467315,116,9,B,A*
146014188,111,7,A,C
655271699,94,1,C,D
532974232,120,6,A,A
574943014,114,4,A,C
300397551,101,4,D,C
897710146,97,3,E,U
192657645,109,3,B,D
943817284,103,5,C,D
153881151,108,4,C,B
373201859,111,6,B,C
574566877,100,4,C,D
564633711,96,1,U,D
333517785,108,5,D,B
359343513,101,4,C,C
600189774,106,5,B,C
119566712,94,1,U,D
233468007,103,3,B,D
121981625,111,7,B,A
177869542,110,6,C,A
124533295,99,2,U,U
835719698,96,2,D,E
201405562,105,3,D,C
265863141,109,3,D,B
816438177,108,4,B,D
489370265,101,5,B,B
503662607,107,5,B,D
690939679,117,8,B,A*
661474396,107,4,C,C
472027950,92,1,U,C
887490494,107,3,C,C
305034368,120,9,A,A
291344381,95,4,C,E
563192679,105,4,B,B
884213742,103,4,B,D
907159873,106,4,B,C
771071920,107,5,D,B
103141297,114,6,B,C
756116299,106,4,B,D
247525039,115,6,B,B
202153353,104,5,D,C
213289918,102,2,A,B
563828317,100,4,D,C
586451019,90,2,C,D
535179989,107,3,C,D
697599584,120,9,A,A*
741035758,109,3,C,C
314189978,110,5,C,A
214593633,102,5,C,C
318381922,103,4,B,D
976099630,113,7,B,B
543532831,120,7,A,B
308818257,117,7,A,B
145315194,111,7,B,A
215790515,105,3,B,B
634238447,107,3,B,B
601831601,99,3,U,E
232986040,93,4,U,C
264738371,96,2,C,C
381042345,105,3,D,D
502665856,103,5,D,C
126249096,93,4,U,C
268147200,105,3,D,B
104503958,102,3,C,D
704097107,96,2,E,E
670085228,102,4,B,D
295204618,102,4,B,C
263746003,100,3,D,B
551647178,112,5,C,B
600850229,90,4,C,E
201272502,89,2,U,U
553324910,105,3,D,B
544063826,106,5,C,C
833689050,108,3,C,B
147423002,101,5,D,C
660775842,98,2,U,D
350588714,105,4,B,B
620037124,101,3,D,C
662358264,117,7,B,C
834674598,102,3,C,B
602118143,105,5,B,C
113526946,120,8,B,C
980360646,103,4,D,B
559571342,109,5,B,B
215859315,110,7,B,A
299401086,111,5,A,C
340646491,107,5,C,B
954099314,107,3,B,D
831601190,106,3,C,B
103339214,100,5,B,D
403401058,108,3,C,B
376312615,120,9,B,C
341182414,115,9,B,B
613375230,107,5,D,D
567620668,112,4,B,C
859833929,98,1,D,C
932656482,103,3,B,B
451799911,113,5,B,C
833656064,117,6,B,B
853466864,99,4,E,D
411354984,101,5,B,C
496212807,120,8,A,E
664628272,106,5,C,C
918139555,120,9,B,B
796891843,107,4,B,B
862250466,107,5,B,C
814007456,103,5,C,D
292520945,113,7,B,A
896557625,116,9,A,A*
503642324,97,4,E,D
273307675,102,5,B,D
368575336,112,3,A,A*
541355272,104,5,C,B
600141013,101,4,B,C
276403517,113,5,B,C
292350623,114,7,C,C
987043858,101,3,C,B
118230032,107,5,C,D
788626171,95,4,C,C
363700035,98,1,D,C
598666393,106,3,D,D
377034157,105,4,D,B
975443563,97,4,E,E
423733165,99,2,C,U
125732229,96,4,D,E
255885274,109,4,C,D
744609709,89,1,D,E
846057349,97,4,U,D
136176478,90,1,E,C
110957824,108,4,B,B
824135856,91,2,U,E
790153490,105,4,D,C
119671450,118,6,B,A
989547231,118,7,B,A*
355942387,91,2,D,U
306232953,107,7,E,A
419949698,97,2,C,E
780676091,95,3,U,D
682287459,104,4,D,C
319088835,115,6,A,A*
206062508,110,5,B,A
197360614,99,2,C,U
603191555,111,8,D,A
797240663,87,2,D,E
511224173,99,3,C,E
245749674,98,3,C,E
173959326,106,3,D,D
606675485,103,5,C,D
350594020,104,3,C,B
695871699,104,4,D,C
418936710,105,5,B,C
389890183,109,4,C,B
426629452,106,6,A,A
190948160,103,5,D,C
122968484,108,4,B,B
981931005,112,5,C,B
196775403,101,4,A,D
341871679,105,3,B,B
465143849,114,4,A,A
497166304,96,1,D,C
774668071,119,9,B,C
738113887,94,1,E,D
645716208,102,5,C,C
379171269,97,3,U,D
957658137,120,7,A,A
174247264,101,3,B,D
379369681,101,5,C,C
438886409,102,3,D,B
414770969,106,5,D,D
597585445,102,3,D,C
857578527,104,5,D,D
244129413,80,3,U,D
431133470,105,4,C,C
622928507,105,3,C,B
900568864,113,7,B,B
601904160,115,7,B,A*
591467818,103,3,C,C
322222262,112,5,C,C
604152127,96,1,C,D
477631067,111,4,B,B
906154590,100,3,B,B
872235771,96,1,E,U
292102371,104,5,D,D
766536807,116,9,B,B
393281796,106,4,B,B
785159650,117,8,A,B
571289748,99,3,E,E
963846894,113,4,A,C
317545280,100,3,D,B
411107598,107,3,B,B
939836750,107,3,D,C
298451566,110,6,A,B
277795144,107,3,D,B
535119013,99,2,D,C
827617903,112,7,C,A
179986649,119,9,A,A
697078197,100,5,D,B
193491490,90,1,D,D
468672716,109,4,D,B
282776860,102,4,B,B
478409481,104,3,C,D
696212823,109,4,D,C
162062649,101,4,C,B
538390353,103,3,C,B
781750184,104,4,B,D
543307261,117,9,B,A*
641035429,105,4,B,C
561532638,95,2,C,D
971591716,95,3,C,C
602564782,106,5,B,D
948077354,96,4,C,D
352486026,93,4,U,D
801926899,110,7,C,C
987065720,110,4,C,C
365813859,102,4,D,D
916708289,107,3,C,D
116905770,107,5,C,B
365265295,110,6,B,A
374917807,110,5,A,C
487028156,84,1,C,D
638371439,103,4,C,D
203043982,109,4,B,C
110451485,102,5,B,D
454892996,105,5,B,B
198226600,111,6,A,B
176942848,106,3,D,B
345495922,117,9,B,C
260855844,114,6,C,A
230354033,104,2,E,D
374418780,103,4,U,A
329154910,82,3,D,D
970479592,102,4,C,C
675263831,94,3,U,U
708822400,107,2,U,A*
717633547,106,3,B,B
149285159,111,4,C,C
544347936,116,6,A,B
646628617,105,5,D,D
492997867,120,6,B,C
346462901,107,3,B,B
778635678,95,4,U,U
895535249,101,5,D,C
158691903,102,3,D,C
981939266,110,4,B,C
489379350,97,3,D,U
435461610,103,4,D,D
148869560,104,3,B,B
912818784,101,5,B,D
777653728,111,6,B,A
776547256,110,6,B,A
777613294,114,7,B,A
235710461,102,4,B,B
821448385,115,6,A,A
287193454,94,2,D,E
238317248,94,3,U,C
137061162,95,4,C,D
229077387,105,4,D,B
217964728,115,7,B,C
895741785,100,4,B,B
154914837,101,3,D,D
682553628,103,4,C,E
148274884,110,7,A,C
965125135,101,4,D,B
605900678,101,5,D,B
563209634,94,2,C,C
169030160,100,4,D,C
881332906,114,4,B,B
482555476,106,3,C,C
226029363,99,4,C,E
738696679,115,8,A,B
949632031,100,5,B,D
113621281,116,4,C,A*
781465479,116,8,A,B
649149965,105,4,D,C
583003084,93,4,U,D
395199351,120,8,A,C
528032570,108,3,D,B
757756777,102,3,C,D
652703554,113,6,A,A
576759359,111,5,A,A
805123156,115,8,B,A
462784271,100,3,D,B
821634738,108,4,A,D
941374374,96,2,D,C
853799283,110,5,B,B
559974127,105,3,B,D
217674307,107,5,C,B
473931183,104,3,C,C
848483204,103,3,D,D
820684206,98,3,C,D
215464827,111,4,A,B
590381279,117,9,A,B
887832771,101,3,B,C
167657532,109,3,B,D
518317943,108,3,B,C
185831865,105,4,C,C
578621299,93,4,C,E
489265251,95,4,E,E
837304789,99,1,C,D
861616018,88,1,U,D
384887883,116,8,A,B
834073290,108,3,D,C
964569036,105,5,A,E
146718213,87,2,U,D
784292793,90,4,E,E
204038479,105,5,D,D
803540493,120,7,B,A
711773462,99,3,U,U
850630546,112,7,A,C
725980111,101,4,D,D
397293039,105,3,C,B
883346157,115,7,B,A*
442320239,102,4,D,C
229562215,99,1,E,D
137055760,116,9,A,A*
776338742,105,3,D,C
217454438,114,4,C,C
822301407,100,5,D,D
603236542,116,9,B,C
292260228,107,4,D,B
910728160,108,5,D,D
454860798,106,4,C,B
704793500,101,3,B,B
768286478,105,3,C,D
653080916,101,4,D,D
972494489,113,7,C,B
474370166,103,5,C,D
280587965,93,1,E,D
214267481,92,3,C,E
322051517,91,2,U,U
795906412,110,7,C,C
868491215,96,1,U,C
362560271,107,4,D,D
187491894,106,5,C,B
807294036,104,4,D,C
149597521,109,3,C,C
220006649,106,4,B,C
401739022,83,2,E,D
518023640,102,3,C,B
199450867,108,5,B,B
633018837,118,9,A,A
547037345,118,8,A,B
791089818,94,3,D,E
