ref_id,SATS_score,GCSE_grade,GCE_AS_grade,Alevel_Maths_grade
1003104,106,6,B,B
1004636,116,6,A,A
1001346,108,7,B,B
1006616,102,7,C,B
1004940,111,7,B,B
1009170,90,3,B,C
1006915,107,4,C,C
1007256,101,7,A,B
1001169,115,7,B,A
1007283,104,4,B,C
1001459,102,5,A,B
1006764,112,7,A,A
1004890,111,8,A,A
1000849,91,3,D,D
1006579,97,4,B,C
1009883,111,8,B,A
1008415,107,6,C,B
1004789,98,3,C,C
1002351,102,7,B,B
1005290,113,7,B,B
1000806,105,7,A,B
1003077,110,6,B,B
1000027,100,7,A,B
1000071,104,5,B,B
1004000,108,6,C,B
1006449,95,3,D,D
1002065,90,5,C,C
1001088,107,5,A,B
1004073,90,5,A,C
1009288,109,7,C,B
1000213,107,7,C,B
1001251,109,5,B,B
1003692,108,7,C,B
1004854,103,6,A,B
1004539,100,7,A,B
1002022,102,4,A,B
1000464,94,5,C,C
1009921,107,4,A,B
1008545,109,5,A,B
1009422,102,6,A,B
1008557,104,5,C,C
1009766,113,7,A,A
1001715,97,4,D,C
1002672,107,4,A,B
1000227,110,7,B,B
1006343,120,9,A,A*
1009276,106,7,B,B
1009646,100,4,A,B
1005573,113,9,A,A*
1003400,107,5,B,B
1003130,106,5,B,B
1009690,99,3,C,C
1009161,108,6,C,B
1000212,93,5,B,C
1005003,102,7,A,B
1003296,96,5,C,C
1000888,97,4,B,C
1001604,116,7,A,A
1009874,90,5,C,C
1005415,100,5,A,B
1007932,115,6,A,A
1006001,108,5,C,B
1000485,90,3,B,C
1003582,107,5,A,B
1000679,95,3,D,D
1004795,105,4,B,C
1003919,102,6,A,B
1003477,112,6,B,B
1004857,100,7,A,B
1001708,109,7,C,B
1006619,108,7,A,A
1008537,109,7,C,B
1002470,106,6,A,B
1004936,104,6,B,B
1002698,99,3,C,C
1002830,114,7,B,A
1008205,102,7,C,B
1007820,102,7,C,B
1000771,118,8,A,A
1005800,101,4,B,C
1006221,109,9,A,A*
1009465,105,6,A,B
1002529,107,5,A,B
1004516,96,4,D,C
1009870,92,4,C,C
1009114,98,5,B,C
1004292,120,8,A,A
1006025,120,7,B,A
1003441,116,6,B,B
1007287,107,4,A,B
1000512,106,6,A,B
1009684,97,3,D,D
1002559,104,4,A,B
1008958,108,9,A,A*
1009345,100,4,B,C
1002924,93,3,C,D
1000844,111,7,B,B
1001309,108,6,C,B
1002303,104,4,B,C
1000814,120,8,A,A
1009030,103,5,C,C
1008410,103,4,B,C
1005483,101,4,C,C
1003396,108,7,B,B
1009320,97,5,B,C
1006778,90,4,C,C
1001544,105,5,A,B
1007610,97,4,B,C
1000882,104,6,C,B
1004572,102,5,B,B
1004574,95,4,B,C
1003802,105,6,B,B
1001449,105,6,B,B
1008091,95,4,C,C
1003358,99,4,D,C
1002143,90,3,B,C
1000391,119,6,B,A
1009695,99,3,B,C
1002651,107,5,A,B
1001086,109,4,C,C
1003882,99,3,B,C
1005362,106,7,A,B
1000474,105,4,C,C
1001774,106,5,A,B
1006573,103,4,B,C
1009663,97,5,B,C
1006668,111,7,A,A
1001754,110,6,B,B
1000815,100,7,C,B
1004898,100,7,B,B
1008729,96,3,C,C
1000711,106,6,B,B
1005180,104,6,C,B
1002568,102,6,B,B
1006457,97,4,B,C
1005081,92,3,B,C
1003795,116,8,A,A
1009812,106,4,A,B
1007234,93,3,B,C
1005279,112,9,A,A*
1002826,101,4,B,C
1006779,95,5,D,C
1009620,104,5,C,C
1008269,104,4,C,C
1006535,90,3,D,D
1001696,100,4,C,C
1003060,118,9,A,A*
1000187,112,6,B,B
1002936,107,6,A,B
1007391,97,5,B,C
1000569,107,7,A,B
1008026,105,6,A,B
1009091,109,6,B,B
1007993,112,9,A,A*
1004708,115,9,A,A*
1003610,107,4,B,B
1001026,113,7,B,B
1000395,92,5,C,C
1009308,109,7,C,B
1004717,103,7,A,B
1005476,107,4,B,B
1006757,114,9,A,A*
1000894,100,5,A,B
1003498,100,7,B,B
1005193,108,5,A,B
1003552,118,8,A,A
1003276,108,5,C,B
1007262,113,6,B,B
1004580,108,7,A,A
1002137,99,5,C,C
1009334,116,7,B,A
1008578,108,7,B,B
1001120,96,5,D,C
1002262,105,5,A,B
1004625,107,7,A,B
1007221,104,6,B,B
1000735,102,6,A,B
1003278,92,5,C,C
1009135,90,5,B,C
1004405,99,5,B,C
1001118,104,3,C,C
1008108,105,5,A,B
1001542,90,5,C,C
1008929,98,3,D,D
1003199,106,5,A,B
1008341,109,7,C,B
1005611,92,5,D,C
1007931,90,4,D,D
1003250,107,6,A,B
1002058,110,7,A,A
1004219,115,7,B,A
1004208,102,7,C,B
1000740,106,6,C,B
1007061,105,6,C,B
1000291,120,8,B,A
1009261,101,7,C,B
1007424,98,4,D,C
1001105,92,5,B,C
1001845,98,4,D,C
1007940,106,5,A,B
1003809,111,9,A,A*
1000260,99,3,C,C
1001020,111,7,B,B
1001426,117,9,A,A*
1008698,100,4,C,C
1001693,103,7,A,B
1006176,96,3,D,D
1006707,109,7,A,A
1009475,96,5,B,C
1004237,99,3,C,C
1005819,112,7,B,B
1004831,106,5,C,C
1008717,109,5,A,B
1007933,108,5,C,B
1003931,101,5,B,B
1003732,96,5,C,C
1006200,105,7,C,B
1001901,105,4,C,C
1008148,112,7,B,B
1007028,104,7,A,B
1000167,93,5,C,C
1007392,104,6,A,B
1008188,96,5,C,C
1003413,97,4,D,C
1003634,120,7,A,A
1004130,114,6,A,A
1007641,110,9,A,A*
1009802,107,5,B,B
1001288,95,3,D,D
1004429,105,4,C,C
1008150,102,4,B,C
1007755,114,9,A,A*
1005367,101,5,B,B
1008458,94,5,C,C
1001355,110,6,A,B
1004771,104,6,A,B
1006127,103,5,C,C
1001369,100,5,C,C
1003584,91,5,B,C
1006167,102,7,A,B
1001025,94,3,D,D
1005131,98,5,B,C
1003819,99,3,D,D
1000104,116,8,A,A
1009437,105,5,B,B
1000269,101,4,A,B
1006382,110,9,A,A*
1001789,104,6,C,B
1000643,103,6,B,B
1003161,90,3,D,D
1008298,114,6,A,A
1004705,111,9,A,A*
1009220,105,6,C,B
1006962,105,6,B,B
1002060,99,4,C,C
1007834,103,5,B,B
1004078,109,6,C,B
1004669,109,6,B,B
1005592,102,6,B,B
1002646,110,6,A,B
1005528,103,7,B,B
1006743,109,5,C,B
1002244,104,4,C,C
1000503,101,4,B,C
1000102,104,4,C,C
1001983,102,5,A,B
1007580,101,4,C,C
1007060,110,7,B,B
1000078,102,4,C,C
1007753,103,2,C,C
1004376,110,7,B,B
1009489,98,4,D,C
1002117,96,3,C,C
1008062,106,5,A,B
1000296,101,4,C,C
1000577,105,6,A,B
1000658,101,6,A,B
1006522,111,6,B,B
1002275,115,6,A,A
1001356,107,4,C,C
1003780,104,7,C,B
1002031,104,6,A,B
1000901,106,7,A,B
1008623,106,6,B,B
1006650,101,7,B,B
1002128,100,4,B,C
1006236,91,3,D,D
1005807,95,3,B,C
1008939,101,7,B,B
1003499,97,5,C,C
1009617,93,5,B,C
1008985,117,8,A,A
1001304,107,4,B,B
1006213,110,8,A,A
1006806,108,6,C,B
1008129,102,4,C,C
1000369,106,4,A,B
1007903,114,6,B,B
1008314,106,5,A,B
1009819,106,4,B,B
1007428,101,4,B,C
1003808,92,3,C,D
1002720,110,7,A,A
1002761,103,5,B,B
1000099,114,7,A,A
1005043,100,7,C,B
1001860,99,5,D,C
1000422,100,6,C,C
1005814,93,3,B,C
1009074,101,6,B,B
1003543,108,5,C,B
1009212,111,7,B,B
1006675,100,6,C,C
1009814,90,5,D,D
1004226,108,6,B,B
1001228,105,7,A,B
1008787,118,6,B,B
1009832,105,4,B,C
1008174,92,4,C,C
1007193,115,9,A,A*
1007321,107,7,B,B
1007161,101,6,C,C
1002988,114,8,A,A
1002270,100,6,A,B
1006728,112,6,A,B
1001085,101,6,A,B
1009408,107,7,A,B
1000803,99,4,B,C
1000534,103,4,A,B
1000960,110,7,A,A
1009512,109,7,C,B
1008990,99,4,C,C
1003662,103,6,C,B
1003367,113,6,A,A
1001507,98,3,C,C
1009529,102,6,B,B
1004446,106,5,B,B
1003021,108,5,B,B
1003608,102,4,A,B
1007658,106,7,C,B
1001275,102,7,A,B
1000348,104,6,A,B
1008355,100,4,A,B
1002108,102,6,B,B
1008590,100,4,B,C
1003470,97,5,C,C
1004244,109,5,B,B
1004543,103,4,B,C
1004918,102,6,C,B
1003810,99,5,C,C
1005153,97,4,D,C
1008901,107,6,B,B
1001381,113,9,A,A*
1005015,99,3,C,C
1002340,104,5,C,C
1008453,94,5,D,C
1002286,115,7,B,A
1007119,101,7,A,B
1002372,106,7,B,B
1002092,96,4,B,C
1007927,93,5,D,C
1006648,90,4,C,C
1004690,107,4,B,B
1005436,115,9,A,A*
1001807,118,8,B,A
1001875,95,5,C,C
1002536,109,7,B,B
1006985,111,8,A,A
1003197,90,5,B,C
1006670,105,5,A,B
1002486,101,5,C,C
1006750,119,8,A,A
1002126,96,5,D,C
1002951,90,2,E,E
1003146,100,5,A,B
1001772,96,4,C,C
1000591,113,8,B,A
1006937,102,5,A,B
1004856,110,7,A,A
1002967,100,6,C,C
1004124,106,6,B,B
1006523,112,6,A,B
1009642,107,4,C,C
1005004,102,6,B,B
1000337,100,5,B,C
1002981,101,7,B,B
1009054,97,3,B,C
1000799,104,4,A,B
1006942,98,5,B,C
1006396,116,8,B,A
1007735,99,5,D,C
1006041,96,3,C,C
1004382,106,4,C,C
1005056,91,3,D,D
1000599,98,5,B,C
1001066,101,4,C,C
1000484,107,6,A,B
1000633,117,7,A,A
1003536,111,9,A,A*
1008641,92,3,C,D
1000073,109,4,A,B
1009125,92,3,D,D
1007363,105,7,B,B
1005861,97,5,C,C
1004758,114,8,B,A
1003999,120,8,B,A
1007699,105,5,B,B
1008372,107,8,A,A
1003601,120,9,A,A*
1007487,94,5,C,C
1004351,114,6,B,B
1008809,107,7,B,B
1007913,104,6,C,B
1008534,101,4,C,C
1003801,106,6,C,B
1004055,112,8,B,A
1001591,105,4,B,C
1006346,110,8,B,A
1004272,105,5,C,C
1005886,105,4,A,B
1005023,117,6,B,B
1001907,115,6,B,B
1004211,102,7,B,B
1004214,118,9,A,A*
1004018,108,7,B,B
1009129,103,7,A,B
1001867,104,5,A,B
1001944,106,4,B,B
1003280,113,7,A,A
1006546,90,3,C,D
1004101,98,5,B,C
1008788,110,8,C,B
1006286,112,9,A,A*
1004322,95,3,D,D
1005484,112,6,A,B
1006411,102,7,B,B
1001833,96,3,B,C
1000159,115,6,A,A
1004676,101,7,B,B
1009717,95,4,C,C
1004816,98,2,E,D
1001781,97,4,C,C
1000687,105,5,A,B
1001589,98,3,D,D
1001436,109,7,A,A
1006201,103,4,C,C
1007678,109,7,B,B
1007238,90,5,D,D
1000402,94,3,C,D
1009154,113,7,B,B
1006015,119,6,B,A
1000833,102,4,A,B
1003452,120,9,A,A*
1007202,103,7,B,B
1000774,116,9,A,A*
1006499,110,8,B,A
1001737,106,7,B,B
1005319,94,4,B,C
1008668,96,4,B,C
1000465,104,6,B,B
1009240,93,4,C,C
1001834,106,6,B,B
1007397,120,6,A,A
1001478,94,3,C,D
1008448,105,6,C,B
1003481,108,5,B,B
1001565,113,7,A,A
1009806,101,6,A,B
1009926,99,3,D,D
1001080,110,6,A,B
1005893,115,8,A,A
1001186,115,7,B,A
1009978,96,3,B,C
1000287,116,8,A,A
1001101,102,4,A,B
1004615,102,6,A,B
1000887,103,7,C,B
1004312,111,7,B,B
1008914,92,4,C,C
1006082,105,7,C,B
1005709,99,5,D,C
1002179,108,4,C,C
1000286,94,4,C,C
1009402,113,9,A,A*
1004617,107,7,B,B
1000224,102,4,A,B
1002281,102,5,B,B
1004253,111,6,B,B
1009630,104,5,B,B
1004800,101,5,A,B
1000627,117,6,A,A
1009647,100,7,B,B
1001922,117,8,B,A
1006248,111,6,B,B
1004600,110,8,A,A
1009532,103,6,C,B
1003645,108,6,C,B
1004233,101,4,B,C
1003484,103,6,C,B
1003630,100,7,B,B
1000388,98,5,C,C
1000564,105,6,A,B
1001839,93,5,B,C
1001104,105,6,C,B
1005277,98,4,C,C
1004707,105,7,C,B
1008538,120,7,B,A
1001305,102,7,A,B
1004448,108,7,A,A
1003289,109,4,C,C
1006511,114,9,A,A*
1003811,112,9,A,A*
1000533,109,7,C,B
1005237,118,6,B,B
1007881,99,5,D,C
1006261,106,7,B,B
1007124,117,6,A,A
1003698,107,4,C,C
1007046,109,5,C,B
1004578,104,6,A,B
1000939,91,3,B,C
1007131,114,5,D,B
1005132,98,4,B,C
1005019,101,5,C,C
1002007,105,6,A,B
1009555,113,7,B,B
1006923,108,6,A,B
1003737,111,7,B,B
1000047,91,4,B,C
1009928,110,6,A,B
1001640,90,5,C,C
1004743,100,6,A,B
1005789,100,4,A,B
1004697,105,4,C,C
1002768,99,4,C,C
1009328,118,8,B,A
1007612,113,9,A,A*
1007383,106,6,A,B
1005222,112,9,A,A*
1007685,97,3,B,C
1004593,103,5,B,B
1003349,117,6,B,B
1008869,102,7,B,B
1007017,105,7,A,B
1000703,120,8,B,A
1008882,113,8,B,A
1002258,107,6,C,B
1008930,99,5,C,C
1006456,115,7,B,A
1001825,115,9,A,A*
1006513,102,6,C,B
1006831,110,8,A,A
1008235,98,5,D,C
1009035,109,4,C,C
1004607,104,6,B,B
1007714,104,7,A,B
1004021,95,3,B,C
1008459,111,6,B,B
1000109,112,9,A,A*
1009773,115,8,B,A
1004633,102,5,B,B
1004722,107,4,B,B
1005091,106,5,C,C
1004152,105,5,C,C
1004547,99,5,C,C
1008411,93,5,C,C
1002012,111,6,A,B
1009134,105,7,A,B
1004698,109,5,B,B
1005239,120,7,A,A
1000176,94,3,C,D
1000605,110,7,A,A
1004111,108,3,B,C
1009922,98,4,D,C
1000644,103,4,A,B
1004968,96,4,B,C
1001608,102,7,A,B
1004683,106,5,A,B
1004079,104,4,C,C
1007748,101,5,A,B
1009673,90,3,C,D
1006061,108,7,B,B
1001957,118,6,B,B
1009691,95,4,C,C
1006374,99,4,C,C
1007402,107,7,A,B
1009150,104,5,A,B
1006133,116,6,A,A
1000739,90,3,C,D
1005653,98,5,C,C
1004261,110,7,A,A
1000910,111,7,A,A
1000172,109,4,C,C
1004490,104,6,A,B
1003326,115,6,B,B
1008092,97,3,D,D
1003196,98,5,D,C
1006454,120,7,B,A
1005649,90,3,B,C
1007629,104,7,B,B
1002516,103,4,C,C
1001469,109,6,C,B
1009289,102,6,C,B
1009293,101,6,C,C
1003330,105,4,C,C
1006165,110,6,A,B
1007992,94,4,D,D
1001782,107,4,B,B
1001578,119,7,A,A
1001400,106,5,C,C
1002438,96,4,D,C
1008430,98,4,D,C
1003256,110,7,B,B
1006442,109,7,B,B
1008520,105,9,A,A*
1008912,90,4,D,D
1003356,101,4,A,B
1008134,100,6,A,B
1009373,98,5,B,C
1000186,112,9,A,A*
1001471,103,5,B,B
1000377,110,7,C,B
1005048,99,3,D,D
1005014,94,4,B,C
1006347,112,9,A,A*
1003266,103,5,B,B
1001872,103,5,A,B
1008519,114,7,A,A
1003989,101,6,B,B
1007751,108,7,C,B
1009520,107,4,C,C
1002445,106,5,B,B
1003158,96,5,B,C
1003823,101,5,B,B
1004468,94,3,D,D
1006657,109,5,A,B
1003765,103,7,C,B
1003767,103,6,B,B
1000139,107,4,A,B
1005343,96,5,B,C
1004657,105,6,B,B
1008926,93,4,B,C
1001281,100,6,B,B
1000877,113,8,A,A
1003127,118,8,B,A
1007741,92,3,B,C
1002777,98,3,D,D
1001277,101,7,A,B
1005825,97,4,D,C
1004185,118,6,A,A
1005820,114,8,B,A
1009932,90,3,B,C
1006484,113,9,A,A*
1002225,102,5,C,C
1002172,107,6,B,B
1000257,90,3,D,D
1005501,97,3,D,D
1009081,99,4,D,C
1006989,107,5,C,B
1002028,111,6,B,B
1002080,97,3,B,C
1009155,96,3,D,D
1006064,112,9,A,A*
1008853,104,6,C,B
1004050,99,3,B,C
1009231,111,8,A,A
1008793,119,8,B,A
1000067,103,7,C,B
1005543,102,4,B,C
1002912,102,4,A,B
1006653,109,5,C,B
1003003,109,7,C,B
1001594,94,3,D,D
1007746,105,4,A,B
1005288,107,7,A,B
1000392,110,8,A,A
1000349,99,4,D,C
1008497,99,3,C,C
1006613,110,8,A,A
1006048,104,7,A,B
1009680,96,3,B,C
1003027,94,5,B,C
1005347,120,8,A,A
1004333,113,9,A,A*
1008604,112,6,A,B
1005836,109,4,A,B
1002714,109,4,C,C
1004965,114,8,A,A
1009995,96,5,B,C
1004919,106,5,B,B
1008348,96,5,D,C
1005305,108,4,A,B
1007267,102,4,B,C
1008437,113,9,A,A*
1006971,118,7,A,A
1007521,105,3,E,D
1009837,107,7,A,B
1009596,94,4,D,D
1007019,115,8,A,A
1009524,114,8,B,A
1008850,96,5,C,C
1003423,109,7,A,A
1006384,100,6,A,B
1000416,101,5,C,C
1003496,105,4,C,C
1002064,107,5,B,B
1005029,95,3,B,C
1002534,100,6,B,B
1003286,103,7,B,B
1007074,119,8,A,A
1008259,99,4,D,C
1008589,110,5,D,C
1006348,109,5,B,B
1000261,106,4,C,C
1003492,114,7,B,A
1001336,100,6,A,B
1006109,90,3,D,D
1009455,111,5,B,B
1005296,102,7,B,B
1005694,101,6,B,B
1001595,105,4,C,C
1002527,116,9,A,A*
1001759,107,7,C,B
1008305,94,4,B,C
1009235,109,7,C,B
1008948,113,9,A,A*
1008638,93,5,D,C
1005983,107,4,B,B
1002747,110,8,A,A
1006334,98,5,D,C
1001440,110,8,B,A
1003506,110,6,B,B
1000904,107,7,C,B
1006959,92,5,B,C
1007306,91,4,B,C
1008306,115,6,A,A
1000649,101,6,B,B
1002287,105,7,B,B
1004231,90,4,C,C
1003763,95,5,A,B
1002654,91,3,C,D
1000722,98,4,B,C
1008781,98,5,C,C
1002957,101,7,B,B
1004317,111,8,B,A
1000210,109,4,A,B
1000488,120,6,B,A
1003260,100,7,A,B
1003587,95,4,D,D
1003717,120,6,A,A
1004984,101,6,A,B
1007538,117,9,A,A*
1001314,98,5,B,C
1008214,106,7,A,B
1001255,98,4,C,C
1009890,104,6,B,B
1001547,106,4,B,B
1007178,107,4,C,C
1002751,99,3,C,C
1007106,101,4,C,C
1003113,120,6,B,A
1006574,91,4,C,C
1006635,107,7,B,B
1000696,112,8,B,A
1000860,101,7,C,B
1006665,109,4,C,C
1000561,105,6,B,B
1000545,104,7,A,B
1006344,102,7,A,B
1002213,120,7,A,A
1002324,110,9,A,A*
1005515,111,6,A,B
1008684,100,5,C,C
1003950,113,8,B,A
1004048,100,4,A,B
1008726,110,6,A,B
1005591,96,5,D,C
1005823,107,5,C,B
1006927,120,9,A,A*
1005744,114,7,B,A
1002231,114,7,B,A
1003240,107,7,B,B
1007086,97,5,C,C
1001420,107,5,C,B
1000725,107,6,A,B
1006114,103,4,A,B
1008498,108,4,C,C
1007212,101,6,C,C
1004067,105,5,B,B
1001933,108,6,B,B
1004777,116,6,A,A
1005009,101,4,C,C
1009229,110,9,A,A*
1007128,108,5,C,B
1006228,110,7,B,B
1001830,99,5,B,C
1007625,111,8,B,A
1003129,120,7,A,A
1003901,97,4,D,C
1002332,106,5,E,C
1001072,104,7,B,B
1000976,100,7,A,B
1003170,108,4,C,C
1005787,117,8,B,A
1007801,117,9,A,A*
1007477,101,5,C,C
1006886,117,8,B,A
1007251,106,4,B,B
1009111,101,7,C,B
1009509,111,9,A,A*
1006966,105,6,A,B
1005372,111,8,A,A
1005459,106,5,C,C
1005568,111,9,A,A*
1007466,108,7,A,A
1008137,101,7,C,B
1005502,111,7,B,B
1007776,91,3,C,D
1008739,98,4,C,C
1004080,99,5,B,C
1006389,120,6,A,A
1008046,101,7,B,B
1007764,113,7,A,A
1006600,107,5,A,B
1000160,97,4,B,C
1007909,106,6,B,B
1006460,107,7,B,B
1002476,95,4,C,C
1002249,103,4,B,C
1002412,98,4,C,C
1003016,106,6,C,B
1004167,120,6,A,A
1009694,96,6,C,C
1007072,114,6,B,B
1002139,103,6,A,B
1003975,100,4,E,D
1006870,103,7,A,B
1009533,112,6,A,B
1005908,108,7,C,B
1001239,107,6,A,B
1003154,91,5,D,C
1007733,114,8,A,A
1004805,109,5,B,B
1001805,111,6,A,B
1009187,112,7,B,B
1003009,115,9,A,A*
1000018,106,5,C,C
1008986,99,4,B,C
1002265,113,6,B,B
1009707,104,6,C,B
1004103,102,7,A,B
1001413,90,5,C,C
1004860,106,6,C,B
1000948,100,7,A,B
1000144,93,4,D,D
1009940,109,6,B,B
1005220,105,4,B,C
1004964,107,4,A,B
1007506,114,6,B,B
1006448,109,6,C,B
1005053,96,5,D,C
1002943,101,7,C,B
1003095,98,4,D,C
1002159,103,4,A,B
1009710,97,4,D,C
1005797,120,8,A,A
1003590,90,3,B,C
1003788,110,6,B,B
1001411,115,8,B,A
1002507,111,9,A,A*
1001532,101,7,C,B
1007512,111,7,C,B
1000820,106,6,A,B
1000004,97,5,C,C
1000998,109,4,A,B
1007822,116,9,A,A*
1002755,113,9,A,A*
1005862,99,3,D,D
1004638,96,5,D,C
1007050,104,7,C,B
1001536,110,6,A,B
1000673,113,6,A,A
1005835,109,6,C,B
1008790,104,5,B,B
1003045,113,7,A,A
1006762,101,5,C,C
1003908,113,7,B,B
1003186,120,9,A,A*
1009825,110,6,B,B
1006072,105,4,A,B
1009430,120,6,B,A
1001256,111,7,D,B
1009777,115,6,A,A
1007598,90,4,C,C
1005871,96,3,C,C
1000303,110,7,A,A
1003881,119,6,A,A
1008610,95,5,B,C
1000829,102,5,B,B
1008233,113,6,B,B
1008044,101,7,B,B
1008904,102,6,A,B
1008217,117,7,A,A
1003337,108,7,C,B
1005974,90,3,B,C
1007838,118,6,B,B
1001349,105,5,C,C
1008796,105,5,B,B
1008936,102,4,B,C
1009679,115,8,B,A
1005255,96,5,B,C
1002407,100,7,C,B
1004314,107,4,A,B
1007289,100,4,A,B
1005921,108,6,B,B
1007401,90,5,C,C
1008771,111,6,A,B
1000973,100,6,B,B
1007979,111,7,B,B
1002049,107,5,B,B
1006353,109,7,A,A
1005891,96,3,C,C
1004151,115,9,A,A*
1001725,111,9,A,A*
1001480,95,4,C,C
1003859,99,3,B,C
1005922,95,3,D,D
1000902,108,8,A,A
1001602,101,5,A,B
1001585,97,4,C,C
1008147,105,7,B,B
1004817,108,6,C,B
1005191,109,4,A,B
1008940,101,5,B,B
1008605,108,6,C,B
1007047,107,7,C,B
1003707,108,4,C,C
1002154,106,4,A,B
1004449,95,3,B,C
1004931,97,3,B,C
1008832,108,4,B,B
1002737,120,6,B,A
1009203,114,8,B,A
1006898,104,7,C,B
1008601,96,4,D,C
1006685,117,8,A,A
1006676,108,6,C,B
1009945,108,7,B,B
1004963,102,6,A,B
1002477,103,4,A,B
1006057,113,6,A,A
1007939,119,8,B,A
1004639,101,4,A,B
1006821,101,6,B,B
1003343,93,4,B,C
1008360,99,4,D,C
1009598,115,6,A,A
1003138,100,7,B,B
1002892,103,6,B,B
1009090,107,7,C,B
1008920,95,3,B,C
1000059,111,6,B,B
1005988,104,4,B,C
1008499,105,4,B,C
1002824,113,5,C,B
1006760,118,8,B,A
1004004,116,7,B,A
1009160,110,9,A,A*
1009295,120,6,B,A
1002906,114,9,A,A*
1009873,102,5,C,C
1006182,104,7,A,B
1001447,104,7,A,B
1000091,102,7,A,B
1004040,99,5,B,C
1002237,100,7,A,B
1001412,107,4,A,B
1000996,105,5,C,C
1005856,110,7,B,B
1002945,104,4,A,B
1009656,95,3,D,D
1009325,109,7,C,B
1006331,102,7,C,B
1007843,90,4,C,C
1005561,107,5,A,B
1006869,100,4,A,B
1004501,104,6,B,B
1006050,105,5,B,B
1008344,112,9,A,A*
1009369,104,4,C,C
1000840,105,4,B,C
1003694,109,4,A,B
1005642,110,9,A,A*
1009127,104,4,A,B
1008806,108,6,B,B
1002025,100,7,B,B
1001365,102,5,A,B
1002898,90,5,D,D
1002573,107,4,A,B
1008871,101,5,A,B
1005812,114,7,B,A
1003392,103,6,A,B
1003411,110,8,A,A
1006356,98,3,D,D
1005341,113,7,A,A
1003876,96,4,D,C
1006377,109,4,A,B
1000165,94,3,D,D
1006964,101,5,B,B
1000925,117,9,A,A*
1005463,98,3,C,C
1008674,106,4,C,C
1002468,94,4,C,C
1009478,102,6,C,B
1001671,114,9,A,A*
1003654,93,4,D,D
1005323,105,7,B,B
1009543,90,5,C,C
1006012,106,5,A,B
1004418,116,7,B,A
1005492,95,5,B,C
1000021,101,4,C,C
1001755,107,5,B,B
1009587,113,9,A,A*
1003368,106,7,A,B
1004774,115,9,A,A*
1009426,105,6,C,B
1000661,112,9,A,A*
1004587,113,6,B,B
1006987,110,6,A,B
1003948,117,8,B,A
1001879,115,9,A,A*
1003482,114,8,B,A
1002792,103,6,A,B
1001506,104,4,A,B
1001259,107,7,C,B
1001012,102,7,C,B
1000981,91,5,D,C
1009613,90,3,D,D
1004039,102,5,C,C
1006007,104,4,C,C
1004804,92,3,C,D
1007840,110,6,D,B
1003229,106,4,A,B
1004528,116,8,B,A
1007947,107,4,B,B
1003004,109,3,C,C
1005099,90,3,D,D
1002884,100,4,B,C
1009643,115,8,B,A
1006077,116,7,B,A
1006744,115,8,A,A
1001913,91,3,D,D
1003531,106,7,C,B
1003935,100,4,C,C
1007153,96,5,B,C
1009466,110,8,A,A
1007789,103,8,A,A
1007182,99,3,B,C
1007483,101,6,B,B
1007290,109,5,B,B
1007281,101,5,A,B
1004958,99,5,C,C
1006450,96,4,B,C
1009420,100,4,C,C
1000770,114,7,B,A
1002620,90,4,B,C
1008711,105,4,B,C
1006809,107,4,A,B
1004347,107,6,A,B
1003641,101,6,C,C
1007209,111,9,A,A*
1005866,90,5,D,D
1004162,113,7,B,B
1001423,98,5,C,C
1006157,108,5,B,B
1009871,101,6,B,B
1004802,105,7,C,B
1000967,103,4,C,C
1000481,90,5,C,C
1001382,120,9,A,A*
1002243,110,6,A,B
1006990,101,4,C,C
1009183,90,4,D,D
1007451,104,5,A,B
1007647,112,9,A,A*
1004763,101,6,B,B
1005936,103,4,B,C
1009372,120,8,A,A
1002987,114,6,B,B
1000002,112,6,A,B
1002873,110,6,B,B
1004972,116,7,B,A
1006441,100,4,C,C
1002612,113,7,A,A
1009835,113,9,A,A*
1003190,116,9,A,A*
1005416,97,5,C,C
1004494,119,9,A,A*
1003032,112,7,B,B
1000041,106,6,C,B
1008383,120,9,A,A*
1004370,114,8,A,A
1005756,111,5,C,B
1001084,97,3,D,D
1005402,102,4,A,B
1005564,115,6,B,B
1007343,106,7,B,B
1002373,117,7,A,A
1000482,95,3,C,C
1001237,117,7,A,A
1006003,99,3,D,D
1000863,99,3,D,D
1005428,108,7,C,B
1000549,101,4,B,C
1005072,117,6,A,A
1002515,111,9,A,A*
1003599,115,7,A,A
1000146,108,7,A,A
1001174,105,7,B,B
1002422,109,4,A,B
1009004,105,6,A,B
1001575,105,6,C,B
1001318,105,4,A,B
1008302,115,8,A,A
1005473,115,8,A,A
1004373,110,7,B,B
1004496,98,4,C,C
1005184,100,7,A,B
1007084,101,5,C,C
1003789,105,4,A,B
1006376,97,3,D,D
1004832,108,5,B,B
1008549,104,7,B,B
1009378,107,6,A,B
1006488,109,7,B,B
1005109,103,5,B,B
1005616,96,5,D,C
1007542,100,4,B,C
1004681,109,4,B,B
1009526,106,4,A,B
1001943,110,8,A,A
1007597,117,8,B,A
1000890,115,7,A,A
1007671,109,4,C,C
1001757,98,5,B,C
1007811,97,4,C,C
1004127,104,5,B,B
1002541,102,4,A,B
1004590,111,9,A,A*
1007031,111,6,B,B
1008342,106,6,C,B
1000702,102,6,C,B
1009184,112,6,A,B
1002741,100,4,A,B
1004866,95,3,C,C
1008813,95,5,D,C
