reference_id,SATS,GCSE,GCE_AS,GCE_A
680534768,107,2,D,B
811324608,102,6,A,B
277440237,111,7,A,A*
387992759,90,5,C,C
963996648,107,5,B,B
376701197,104,4,B,B
611679612,100,7,A,C
825674744,102,5,B,C
558362089,116,7,A,B
386556134,112,7,B,A*
395310889,116,7,B,C
164320468,101,6,C,A
701403500,100,4,B,C
628256630,90,4,D,C
723076284,93,5,D,D
561552067,107,4,B,A
784302257,114,9,B,A
909473228,99,3,C,B
774640067,94,4,D,C
722127559,112,9,B,A*
969006148,104,4,C,C
484370041,92,4,B,B
877871628,98,4,B,C
489448697,120,8,B,A
794340907,102,7,B,A
463714753,108,4,A,C
806658819,90,5,B,B
813685136,108,6,B,A
550206786,106,9,A,D
291717501,90,5,B,D
611873151,102,6,A,A
753068263,102,5,A,C
588772614,104,6,B,A
684562779,103,7,B,C
579507400,94,4,B,C
289387249,111,7,C,C
833801982,100,5,B,A
200533744,100,5,A,C
411404311,110,8,A,C
147510048,111,7,A,A*
873422483,115,7,B,C
993041847,103,6,B,A
901353853,99,4,C,B
945259900,107,7,B,A
500268471,115,9,A,A
624336147,98,5,D,C
995193013,97,4,C,D
376134748,102,5,C,A
315752182,113,8,B,A
934207993,90,5,C,D
445198245,114,7,B,A*
214631751,99,3,D,D
932522316,115,6,B,C
725406523,92,4,B,B
974821140,106,6,D,B
834707707,102,4,C,B
916302992,104,4,B,C
564925103,113,7,B,C
655960191,113,7,A,A
823414980,120,9,A,B
949159038,117,6,B,B
662198924,116,6,B,A*
118326904,106,7,B,A
364330927,99,3,B,D
673210103,106,5,C,B
804823287,106,6,A,A
213535301,115,9,A,C
166026402,98,3,B,B
391120288,111,8,A,A*
464847323,102,4,C,C
713170493,103,6,A,A
146984615,107,7,B,A
327712434,107,5,A,B
530454423,114,7,A,A
979325172,90,5,B,B
187538147,102,6,A,B
116325546,95,3,D,D
456257829,105,4,A,C
541434842,114,7,A,A*
237187218,106,6,C,A
364157739,103,5,C,C
405385915,104,7,B,C
492043506,117,9,A,A*
400241977,96,4,C,D
489022440,104,6,B,A
582040893,99,5,D,C
510646394,104,4,A,C
643949303,114,6,A,B
389062934,98,4,C,D
511119054,101,5,A,A
455188723,94,5,D,D
198480747,102,4,A,B
510944544,94,3,C,B
770211483,104,3,E,B
274583683,111,9,B,A*
775334027,105,5,A,C
141653376,100,6,B,A
415545060,104,4,B,A
397692398,95,3,D,D
541963531,97,3,D,D
868080877,104,6,C,C
364760352,120,7,A,B
594803968,104,5,C,B
703188252,111,9,A,B
479266316,104,4,C,C
989421288,115,9,B,A
531352446,106,4,C,A
115989469,106,6,A,A
362176969,115,7,A,C
883661432,92,3,D,D
661068548,113,9,B,B
950260807,111,9,A,C
507060034,107,7,C,B
649720819,108,5,C,B
400717510,107,4,A,A
574759733,95,3,D,C
375705712,90,5,D,C
713325735,108,4,B,B
684813041,117,6,B,B
667929233,106,6,B,A
421619080,92,3,C,C
619741142,96,4,B,D
691610149,104,5,C,B
372504179,119,4,D,A*
422772271,105,7,A,B
664850528,107,7,B,C
173708295,100,4,A,B
984667299,100,5,C,B
269310799,96,4,C,B
254574438,116,6,A,B
133791182,106,4,B,B
249794667,109,6,B,B
713897692,92,5,B,D
988359865,99,5,D,D
176306754,99,3,B,C
274344143,109,6,C,A
694712699,98,5,B,D
395891867,94,5,B,C
135317769,113,8,B,A
123912894,100,7,A,A
490599910,114,9,B,C
430827134,100,4,A,C
699998350,107,6,A,A
576171474,106,5,B,B
374444780,103,6,A,B
599619988,92,5,B,C
443571076,101,4,C,A
620932913,108,6,B,A
633455869,98,5,B,D
589380555,104,4,A,B
687070671,109,5,C,C
743038964,107,4,B,C
672317417,109,7,C,B
972978206,105,5,B,B
111597692,90,5,D,D
437177381,101,7,B,C
109428283,92,4,D,C
784823996,104,6,A,C
428363575,110,7,B,A
279591632,114,7,A,C
520213133,111,6,B,A*
155817913,110,7,B,C
567090032,103,4,C,B
944139053,106,5,C,B
727205622,112,6,A,C
702380676,117,6,B,C
745703264,108,5,C,B
695072579,107,4,A,C
623299684,111,7,A,B
693827203,112,8,B,C
924933721,118,7,B,A*
916615481,101,6,B,A
894722936,102,4,A,A
190116031,111,9,B,A
807470598,96,5,D,C
603458389,112,6,A,B
954904963,112,8,B,C
744723130,99,5,B,C
243396352,112,8,A,A*
192035598,103,7,C,C
988293704,108,5,A,B
726534469,116,7,B,C
853925691,103,5,C,A
918609102,104,6,B,A
240096452,113,9,A,A
162997714,115,8,B,A*
966853484,102,5,C,C
673824604,94,5,B,D
919426444,120,9,A,A*
395854143,116,7,B,B
725087673,93,3,D,D
338105348,105,7,A,B
306803059,119,9,B,C
619866939,114,6,A,B
617668677,120,6,A,A
917470648,102,4,B,A
733886058,106,4,B,A
584460149,90,4,B,D
149284366,111,9,B,A*
718560759,109,6,C,B
629762554,116,7,A,A*
484418848,112,9,A,D
563142163,112,8,B,B
750936264,105,7,A,C
435949139,101,5,B,B
880454782,106,6,C,A
114102329,104,7,A,A
464757896,111,9,A,C
309206604,99,5,D,C
680605016,109,5,C,B
540764719,117,9,A,A*
275188218,101,4,C,A
320641238,105,4,B,A
818540638,100,6,B,A
796383132,99,5,B,B
769956068,101,5,B,C
782481743,99,5,B,C
372495264,107,4,B,C
101095840,99,3,D,C
208336099,97,5,B,D
958100558,113,7,A,A*
867245130,106,4,C,B
606033498,98,6,D,A
224170617,107,5,A,C
798414411,118,6,A,C
889315607,120,7,B,B
100308894,115,7,A,A*
629196996,116,7,A,A*
378634095,115,9,A,B
164699717,102,4,A,C
752182132,119,7,A,A*
225703924,107,4,B,C
596462494,99,3,C,B
614009753,99,5,C,D
900572583,103,7,C,C
895903229,110,7,A,C
844780526,107,7,C,A
488975991,99,3,D,B
673862795,90,3,B,D
689867239,120,6,A,A*
515467677,109,4,A,A
838455972,116,6,B,B
305173222,104,7,B,A
358673748,103,4,A,B
865584014,111,9,B,A
565637733,104,7,C,B
865698628,104,5,B,A
869458129,109,4,B,A
539923474,90,3,C,D
211659008,114,8,A,A*
940154852,97,5,C,B
582055983,100,4,C,C
728332483,98,4,B,D
736755207,99,5,B,C
837957609,103,5,C,B
177179314,110,8,A,C
823669748,112,7,B,A*
608173494,107,5,B,B
986266558,107,5,B,A
846155667,99,4,D,B
237240878,103,7,A,C
692341245,112,9,A,A
700610635,104,4,B,C
271489462,117,7,B,C
892981264,94,5,C,D
988823541,120,7,B,C
796713512,107,5,B,B
951083531,100,4,B,A
977842581,102,7,B,B
279274847,97,3,B,D
977993766,100,7,A,C
457028405,107,4,C,A
307416873,111,7,B,A*
245584790,107,6,C,C
742830131,115,9,A,A
566600305,94,5,D,C
674727058,109,5,A,C
931249322,110,8,B,B
306310667,113,7,B,C
667719145,92,5,D,D
338948495,103,5,B,B
270818222,101,2,A,B
804502289,106,5,B,A
792951424,101,8,E,A*
839169203,103,4,B,B
537133749,102,4,C,A
345224600,97,4,B,C
358803952,103,5,C,B
584014726,103,6,C,C
645426863,105,6,E,C
728192446,97,5,D,B
194417082,112,8,C,C
741566019,109,6,B,C
494893403,117,6,B,A*
422800678,94,4,B,B
879898225,107,7,B,C
168862855,120,7,A,C
949975758,110,7,B,B
960102045,105,7,C,C
945125019,98,3,C,C
872680148,96,4,D,B
737033739,94,3,D,D
728554065,107,4,B,B
567810268,101,6,A,B
171756450,97,4,C,B
479601605,102,5,C,A
234133154,108,4,A,C
883699900,100,4,A,C
869656267,90,3,D,C
274879985,99,5,C,B
882539983,117,8,B,A*
932391252,109,7,A,A
194323047,102,7,C,A
495552590,105,5,C,B
438769547,107,5,C,B
197798581,106,5,A,B
532877593,111,9,B,A
118439786,117,6,B,B
768874751,107,7,C,A
988158189,109,8,A,D
176143544,102,6,A,C
168735696,114,9,B,C
981231502,115,8,B,B
646494183,101,6,A,A
860599826,113,6,B,A
138207903,118,7,B,A*
568142339,111,7,A,A
877566753,113,9,B,A*
384126798,93,4,D,C
109404016,110,7,A,B
998952700,105,6,B,B
865478095,109,3,A,A*
894684010,90,3,D,D
881943400,92,3,B,D
777284533,90,4,B,D
221414264,107,7,B,B
777396613,100,4,B,A
388774037,98,3,C,C
417562375,105,6,A,C
737513077,102,6,C,C
899899373,107,7,B,C
284459598,104,7,C,B
158459351,101,4,B,A
477400229,102,4,C,A
743558850,120,6,B,C
962292983,120,8,A,A*
258035450,108,6,D,A
960485682,106,7,B,B
127620053,102,4,C,C
470289679,105,5,B,C
600263021,112,9,B,B
189828288,112,7,B,C
324423264,116,9,B,A
374099730,99,3,C,B
960460513,104,6,C,B
938569768,104,5,B,C
374955767,115,6,D,B
162860870,99,5,D,B
560713257,112,8,A,A*
911003549,97,3,C,B
283267626,94,3,D,B
914069820,98,5,D,B
903008938,101,6,B,A
790679374,107,7,B,B
313428686,97,4,D,B
485162839,103,6,A,C
872400932,108,4,A,A
155658642,118,7,B,A*
380570346,119,8,A,A*
897756289,91,5,B,D
155834174,106,5,C,C
128327517,99,4,D,B
529351402,93,3,A,D
237064597,110,8,B,C
699288682,94,2,E,B
942734423,116,6,A,C
207243223,108,6,C,C
802822484,114,7,B,A*
803444592,104,4,B,C
432617086,119,8,B,C
987226049,119,6,A,A
256571372,104,5,A,B
923399164,103,6,B,C
878842530,112,6,B,B
762567349,98,4,B,B
110964260,114,6,A,B
489197163,107,7,C,B
136738464,104,5,A,B
200764852,95,4,B,D
206691614,107,4,B,B
702816239,94,3,B,D
180951581,117,9,B,A
538693623,99,4,B,C
583678891,106,5,B,C
591784840,107,6,A,A
246111015,100,5,A,A
545120140,118,9,B,B
106953870,111,8,A,A
978055876,103,7,B,C
344162180,100,4,A,B
492167208,100,6,C,B
822455952,115,9,B,A*
238297162,116,7,A,A
343345596,102,7,B,A
770171399,109,7,A,B
983408846,109,6,A,C
373155863,117,9,B,A
508868105,116,8,B,A*
352978797,103,6,B,A
936933975,114,8,B,B
118284112,113,7,A,B
512531101,105,7,A,A
378916302,100,6,A,C
615974272,95,3,E,A
396437415,120,9,B,A
517360284,110,9,A,A*
580038162,115,9,B,B
355099380,93,4,C,D
571859324,105,6,A,C
930633993,109,7,A,B
113379579,106,4,D,C
938149205,102,5,B,B
336955374,108,6,A,A
462897455,98,5,B,C
901794443,106,6,A,C
903030093,103,6,C,C
304330630,120,7,A,B
233555817,101,6,C,A*
719860913,112,9,B,B
728191732,102,9,A,A*
640438407,105,7,B,A
368047007,98,4,B,C
741813344,110,9,A,A
248932221,99,3,D,C
808457512,90,3,D,D
251634132,113,7,B,B
335080527,100,5,B,B
360013308,117,9,A,A*
632307458,102,5,B,A
489014918,101,6,C,A
442876141,98,4,D,C
438426060,108,7,A,B
930273316,98,5,C,B
933455177,109,6,C,A
113497394,108,6,A,B
541750462,100,6,C,C
920313404,106,4,C,B
749346006,101,7,A,C
998382280,107,7,A,A
725983184,113,9,B,C
107104692,110,8,B,A
392863183,97,3,C,B
710717369,95,3,D,C
939368580,106,5,B,A
744412710,115,7,B,A
334533004,105,7,B,C
732496115,110,8,A,B
134199469,96,4,B,B
297034859,98,5,B,C
393977362,104,5,B,C
771188244,101,6,B,A
808970974,97,3,C,D
461676017,115,7,A,C
722255449,109,6,A,A
718224479,108,6,C,B
856812997,110,8,A,B
593658078,102,6,B,C
524593020,94,5,D,B
816190337,100,4,B,C
865378329,108,6,B,C
601204285,100,6,C,B
303632068,106,6,C,B
974181412,103,5,A,B
462806522,103,7,A,C
731550524,120,9,A,C
361720881,98,4,C,C
254753306,100,4,C,C
698460415,101,5,B,B
476047953,115,6,B,A*
187854875,99,3,D,D
564988152,97,4,C,C
611579307,120,8,B,C
599850936,105,6,B,C
494892323,116,8,A,B
580867924,110,7,A,A*
837145453,92,4,D,C
170081372,104,4,A,C
265494951,108,6,C,A
838059286,112,7,A,C
553574485,114,6,A,B
329654879,106,5,A,D
149113548,101,4,B,C
641693950,106,7,C,C
539821810,94,5,C,C
573690208,99,5,C,C
288810521,107,6,A,B
473952025,99,5,D,C
619078083,104,7,B,A
251719704,120,7,B,C
811500559,96,3,C,C
505749034,110,6,A,A
536960249,100,6,A,A
780074957,109,7,B,A
776241104,114,7,A,C
681621373,109,5,C,B
301214846,110,8,A,A
732381408,103,5,B,C
439200334,107,6,A,C
441832559,102,7,A,A
953907667,101,7,A,A
420615041,105,6,A,C
257620872,104,6,C,C
362811824,109,7,B,C
614297129,105,5,A,A
873638253,104,7,A,C
401782032,100,8,A,A*
546060632,119,7,B,A
434387281,105,7,A,A
749450751,96,4,B,D
931498034,106,7,C,C
519401017,105,6,C,B
905907306,110,7,B,B
729042912,116,8,B,C
947834002,98,5,B,D
225342216,106,5,A,C
559552461,107,7,A,A
816230135,90,5,B,D
769978846,113,6,B,A*
226310009,119,7,B,C
115344333,97,5,C,D
139780990,113,9,A,A
738314450,102,5,B,A
137537250,102,5,C,C
491569339,102,4,A,C
516965389,103,7,C,A
439436675,102,4,C,C
947023817,102,6,B,B
397839673,112,7,B,A*
611260725,99,4,D,D
245337365,104,7,A,C
402508600,112,9,B,A*
367279421,100,4,A,C
102359164,96,3,D,C
568644114,108,4,C,C
649358942,105,6,B,E
729201126,96,5,U,B
987329162,99,4,D,C
912919586,120,6,A,A
144152454,109,6,C,B
665456158,114,8,B,B
800733085,106,6,C,C
118482808,107,5,C,B
434344313,104,7,A,A
569318904,101,5,C,C
359652710,100,4,A,C
581818440,101,5,B,C
123180238,116,7,B,A
624326726,107,7,C,B
894186198,94,3,B,B
879451416,113,9,A,B
721230148,103,5,C,A
611782045,97,5,C,C
761306218,98,5,B,C
486900098,104,5,A,A
367320621,100,7,C,C
843772283,90,5,B,B
378921662,97,3,B,B
802338010,113,6,A,B
415407967,103,7,B,B
648589987,102,6,B,A
624104580,93,4,D,B
889644477,98,3,C,B
549060111,113,7,B,C
783706753,114,6,A,C
649324584,111,7,B,A*
613033048,111,7,B,A*
605450558,103,7,B,A
227011199,108,6,B,A
560000716,98,5,C,D
708067134,97,3,C,D
325002499,103,4,A,A
182046274,111,9,B,A
691736612,102,7,A,B
776936226,93,4,D,C
918864079,118,7,B,A
292987787,107,7,A,A
837388443,97,3,B,D
695338431,104,6,B,B
524990658,103,6,C,B
298550509,97,5,C,D
218668543,108,7,B,A
582817459,113,7,D,A
599032134,111,6,B,A
950503943,105,4,A,C
691781212,120,7,A,A*
249556229,90,5,D,D
968957407,106,4,B,B
131388909,108,7,A,A
862533867,110,7,B,A*
637467211,93,5,D,C
136013988,108,7,B,C
802346396,101,4,C,C
856818681,107,7,B,B
463752713,101,6,C,A
503815764,101,4,C,A
436766022,110,7,A,A
328236448,96,4,B,D
306091290,104,6,A,A
234471657,112,7,B,B
932227731,106,4,C,A
744410627,91,5,D,D
985889401,113,9,A,B
958744758,110,6,A,A*
563884672,102,7,C,B
147570625,99,5,B,C
888431291,108,7,C,B
433536050,101,6,C,B
681478358,113,8,A,A
844698134,105,7,A,C
626155826,110,8,A,A*
490037508,102,6,B,C
879887360,105,6,A,B
267684749,111,7,A,A
178300722,101,5,B,A
685445230,90,3,B,B
205280426,103,6,B,C
456045896,99,4,D,C
923549798,103,7,C,B
492801972,96,5,C,D
551742677,102,4,B,B
261029828,113,9,A,C
175505553,106,5,A,A
590279022,97,4,B,D
957388577,109,6,B,B
741938595,97,5,B,B
345695024,91,4,D,D
960241784,96,4,C,C
837349669,110,6,A,A
339873157,104,7,C,B
429359129,105,7,A,A
560794855,112,8,B,B
239689505,106,5,C,B
130717574,103,4,A,A
288610312,105,5,B,B
987930215,101,7,B,B
130248220,107,5,A,D
527802648,105,7,C,B
562682810,117,9,B,C
421869552,114,9,A,A*
173996517,95,5,B,D
880637641,99,5,B,C
428167936,118,7,A,B
573601628,106,6,C,C
923354082,114,7,B,A*
305341536,106,4,A,A
412481783,104,4,C,A
510087755,97,5,D,C
411633607,100,5,C,A
704153054,100,4,C,B
627628954,120,7,B,C
191388087,99,5,B,C
679144375,110,7,B,B
241366945,102,4,B,C
633340790,106,6,A,C
505464489,107,4,B,B
458712577,90,3,C,B
735696216,99,4,B,C
131777294,106,5,C,B
478734411,95,5,B,B
600082192,100,6,A,C
604824807,110,6,A,B
649656883,115,6,A,C
324019422,97,4,B,B
185547324,100,5,A,C
270901270,107,5,C,B
978608411,109,6,C,C
942367587,104,7,A,B
602112984,111,6,B,C
246547056,107,6,A,C
181335625,98,5,B,C
871048850,100,4,A,C
929367687,105,5,A,C
965716652,111,7,B,A
882009695,103,4,B,C
827077492,110,9,A,A*
308399819,114,6,A,B
178557591,99,3,B,C
203025089,114,7,B,A
274410620,99,4,B,C
559093744,90,5,C,B
582278579,110,7,A,B
653706267,119,8,A,C
201490669,92,5,C,D
270728987,104,5,A,A
544316981,102,4,B,B
411270950,92,3,C,D
675011159,120,6,A,C
720340329,94,5,D,D
245089002,109,5,A,B
377900098,105,7,B,C
807087774,100,4,C,B
946162794,96,3,B,C
536473635,111,7,B,A
946014204,104,4,C,B
336644868,107,4,B,C
499364898,106,6,C,C
551077996,111,9,B,A
903377325,90,4,D,B
737289691,90,3,D,D
150790710,110,7,B,B
280667779,92,4,B,C
274439917,112,8,B,B
748417773,101,7,A,B
628998913,97,5,B,D
349255581,112,8,A,B
985230346,112,8,A,A
669126341,108,4,B,C
802354957,100,4,A,C
920481968,105,4,A,B
845177953,102,4,B,B
418193256,93,3,B,B
389866246,105,6,A,A
700549225,108,7,B,A
175688440,103,4,A,B
671052606,117,9,A,C
608836479,97,4,C,C
265293608,104,7,C,B
255073985,102,7,C,A
626293765,104,5,C,A
991608153,91,4,B,C
847922063,114,6,A,A
256149986,114,7,A,C
603955474,108,6,A,B
942581296,93,3,B,D
171957999,111,8,B,A*
480667776,93,5,D,B
792411892,95,4,B,D
905157916,101,5,C,B
667281831,103,4,C,C
388076744,114,9,B,A
711521999,112,8,A,B
952499983,113,8,B,B
805026664,94,3,D,D
640259577,110,6,A,A
707723481,90,5,B,D
759032417,99,4,B,C
606079047,109,5,A,A
472822704,112,6,A,A*
214855137,103,7,C,C
465685077,101,6,C,A
583484586,106,7,B,B
939272278,94,3,D,C
571028310,104,6,A,B
518276243,105,4,B,B
261255884,116,8,A,A*
621154342,113,6,B,B
113415719,118,7,B,C
992871626,108,4,B,C
639189039,97,4,B,B
338711571,98,4,C,C
811494570,113,6,B,C
223206449,112,6,B,B
861945879,102,4,A,B
134925242,99,5,C,C
512298066,104,7,B,B
530759706,106,5,B,A
505729783,96,4,B,B
174513728,92,3,C,D
558819094,116,8,B,A*
678438399,97,3,B,D
597552321,99,3,D,B
414929413,102,7,C,A
720436409,110,8,B,B
191153229,113,9,A,A*
260194831,94,3,B,C
490120142,116,7,B,C
444625626,94,3,B,C
123139714,114,7,B,B
546912409,106,4,B,A
698438787,118,6,B,A*
248513199,114,7,A,A
145243712,110,7,A,C
992778190,106,6,B,B
201744086,92,3,C,C
900617630,111,9,A,D
177361362,104,4,C,A
261620989,106,7,B,A
203374732,94,3,C,B
697902231,94,4,C,C
212912763,103,7,C,C
318089116,103,7,C,B
802586011,100,6,C,C
198130927,103,4,C,B
640000508,108,5,C,C
730090642,116,9,A,A
247472735,116,6,A,A*
332112876,98,5,C,B
679790569,108,5,A,C
935198743,109,7,A,A
794714638,95,3,D,D
944419780,107,6,C,B
671953508,90,3,D,D
693334304,92,3,B,B
391806185,111,9,B,C
128714554,97,3,C,D
397722884,98,5,B,D
907150171,101,6,A,C
205843460,108,7,C,A
730223234,106,7,C,B
718618210,111,9,A,A
233714357,100,4,A,A
994564085,107,7,B,C
869869237,96,4,C,D
536897999,118,6,B,A*
389125020,95,3,D,C
469451001,99,3,D,D
313565954,94,5,B,B
762695301,90,4,B,B
512007979,106,5,B,A
225941192,113,7,B,B
944922360,118,8,A,B
482561576,113,6,A,C
583565701,101,7,B,B
813521664,105,7,B,B
254036789,107,4,B,A
433886447,110,8,A,B
923802960,108,7,A,A
287156676,104,5,A,A
519719398,116,6,A,B
122412222,102,5,C,C
490860692,110,7,B,B
439338035,112,6,A,A*
334073020,91,3,C,D
211989627,106,4,C,B
592461709,92,3,B,B
778071081,110,7,B,B
866725714,108,8,A,D
741561840,101,7,B,C
752097607,112,9,A,A*
380269967,102,6,B,A
729396673,113,6,B,B
846101015,114,6,A,A
432059576,99,5,B,D
263721964,97,3,C,B
481860490,92,3,C,D
529830619,99,5,B,D
770664107,110,6,B,A
762737133,105,4,B,C
496726408,109,6,B,C
346676183,115,9,A,B
599593574,111,6,A,B
114169029,102,4,C,B
522849542,105,5,C,C
470544687,107,5,B,B
993900119,91,4,D,D
411197173,113,8,B,B
524778483,96,5,C,D
982684749,113,6,A,A
705990842,112,9,B,C
385840173,104,5,A,C
279713198,118,7,B,C
734253302,91,3,B,B
676298792,116,8,B,A*
939525094,108,5,A,A
196867982,119,8,A,A
151586879,95,5,D,B
918702714,103,5,C,A
451717253,101,6,C,B
181163116,97,3,C,D
484362380,118,7,B,B
777433516,100,6,A,C
288940221,105,5,A,A
216419944,104,5,A,A
298075612,104,6,B,B
254770483,97,5,B,B
473008449,98,5,D,B
178112189,106,5,C,B
222149841,107,5,B,B
236559508,103,5,C,A
988436390,90,5,B,D
770297887,120,7,B,A*
185618034,108,4,C,B
986314313,105,4,C,B
225509556,104,6,A,A
760812760,108,7,C,A
610011001,104,6,A,A
329990022,114,7,B,C
242988299,107,5,B,C
796267573,104,5,A,C
523923796,113,8,A,C
266069084,99,5,D,C
772203077,110,6,A,C
379147548,105,7,B,A
858164194,102,4,B,B
826330639,96,5,B,C
835952294,103,6,C,A
591754297,107,5,C,A
168945291,97,4,C,D
531179676,105,5,C,A
664209134,110,9,A,C
701652794,91,3,D,C
916246982,114,7,A,C
861941023,94,3,C,C
852706609,106,3,C,A
595975088,106,5,C,B
135045406,106,7,B,A
196357637,111,8,A,B
231428912,102,7,B,B
271566938,105,5,C,B
809024188,112,7,A,A*
730616430,92,4,D,C
961729985,109,4,C,A
742474367,103,5,A,A
425309719,106,6,C,A
183925819,105,5,C,C
875110331,90,4,D,B
546308925,107,6,A,C
421382650,107,7,A,C
356175500,95,5,D,B
347878858,111,7,A,B
169843606,108,7,C,C
697338368,116,7,A,A*
226089384,97,5,B,D
961372626,113,9,B,B
834817956,106,6,C,B
506599273,113,9,B,A
557325993,99,5,C,D
519768464,103,4,B,A
448066497,113,9,B,C
806680652,107,6,A,B
213855077,115,9,A,A
431526025,112,9,B,B
411967937,118,6,A,A
763957017,105,6,A,C
760143808,104,4,C,C
291930977,114,7,B,B
778098043,120,6,A,C
612836679,102,4,B,A
728980706,95,5,D,B
906314106,109,4,B,C
912395679,116,9,A,C
469725869,96,5,C,C
516086829,99,4,B,C
606365036,107,4,B,C
929353713,95,5,C,D
491415634,106,6,B,B
207401761,107,7,B,B
869565770,118,8,B,B
888013505,101,7,A,C
819838028,90,5,D,B
366311483,120,7,A,B
651958929,109,4,B,C
627540660,111,6,A,B
295766733,105,7,A,C
152100271,114,6,A,A
735530315,113,8,B,B
740297298,102,4,B,A
233843127,111,6,B,A
454366783,96,5,B,C
747137778,90,4,C,C
597442581,110,7,A,B
997305398,97,4,D,B
543231880,90,5,C,C
499526718,114,6,B,A*
483520269,100,5,A,A
432652162,114,9,A,B
990852832,101,6,C,C
992109284,106,6,A,B
112058021,94,3,B,C
675564114,99,4,D,B
971978113,102,5,A,C
504086181,90,4,D,B
156997964,118,6,A,C
981681932,94,4,B,B
548805890,98,3,C,B
327824472,115,9,A,A*
964094353,108,5,B,B
231243289,112,8,A,C
606658075,114,9,A,A*
555958406,112,7,A,C
480549638,109,4,B,B
355068909,102,4,A,A
861591553,100,4,C,C
747628532,120,6,A,A*
819217478,110,9,A,A
107647574,110,6,A,A
491851512,105,7,B,A
944805563,115,8,B,C
777671364,115,9,B,B
746117106,99,3,C,D
284144304,118,6,A,B
465179354,116,7,A,A*
229220298,90,4,D,C
550708328,113,7,B,C
768455357,116,7,A,C
919624315,98,4,C,B
694869473,117,9,B,B
231426655,99,4,C,D
741261839,101,4,B,B
534348305,108,5,A,A
631621749,105,6,B,C
732230339,106,4,A,B
823231861,102,9,C,A
163697810,94,3,D,B
515116175,105,4,A,A
313816932,112,6,A,A
825286680,95,4,B,C
431894741,105,6,B,B
175428978,104,5,C,C
365950295,100,6,A,B
727906649,108,6,B,B
890349989,108,4,B,C
669283455,98,3,C,B
347214777,105,7,B,B
405711622,110,8,A,A*
784629245,115,8,A,C
627417633,90,5,D,B
844802417,113,9,B,C
451612228,114,7,B,B
464772842,103,6,A,B
366164089,109,7,B,C
966476678,99,5,B,C
324425869,107,8,A,A
420570138,112,8,A,B
465491990,119,8,A,B
152741654,115,9,B,C
758399929,106,6,A,A
316449794,111,9,A,B
779542000,91,5,C,B
167113285,106,7,A,C
805368477,112,7,B,C
996312182,107,7,A,A
816860247,101,5,A,A
178339090,96,4,B,B
814768456,103,4,B,A
338992388,95,4,D,B
990417354,119,7,B,B
750589080,90,4,D,D
264338000,99,4,D,C
501880990,110,6,B,B
731172330,96,4,C,B
372513977,118,7,B,C
944702432,104,6,B,A
855358948,111,8,A,A*
891124155,96,4,B,B
798025270,112,9,B,A*
821528159,111,7,B,C
430516604,111,8,B,A*
528497315,107,5,B,B
811049843,105,6,B,A
347120042,103,4,A,C
427675442,101,5,A,A
372020131,114,7,A,E
872692089,109,5,C,B
149436775,93,3,B,D
589728235,98,4,D,D
499386380,115,8,A,A
899395123,112,9,B,A
202634751,112,8,A,A*
257402030,98,4,B,C
316849152,119,7,A,C
940561678,104,7,C,C
271532529,107,7,C,C
131144212,106,6,A,A
387308618,97,3,C,C
323411173,108,5,A,C
559383958,100,6,B,B
662936507,97,3,C,D
641380075,119,6,A,C
384752420,94,3,D,C
906302638,94,5,C,B
913939401,93,4,D,B
593768026,117,7,A,A
387939665,98,4,B,B
180167571,113,6,B,B
141140769,107,7,B,C
564268813,110,6,B,A*
777157334,106,4,B,A
686367268,94,4,C,C
118181437,105,6,C,C
534581456,106,6,D,A*
815313940,113,8,B,A
896783101,99,5,B,D
413933944,113,6,B,B
225997334,109,6,B,C
560024189,111,7,A,C
978089531,101,6,C,B
553924983,99,3,C,B
308582017,110,7,A,A
191180216,120,8,B,B
494771989,112,8,A,A
501140253,105,4,A,A
798348579,117,7,A,A
479425629,111,7,A,B
493381378,99,5,B,B
886338196,90,5,B,B
887847561,100,5,A,C
770084835,105,4,C,A
716739481,104,5,B,A
397993410,105,7,A,A
788766539,105,6,B,A
647590976,107,5,B,C
684506336,101,4,A,C
712624685,99,3,B,D
965112528,103,7,C,B
541249469,102,6,C,C
822932838,111,6,B,B
373334451,107,4,B,A
544438056,104,4,C,B
607616431,100,4,A,A
554823688,101,7,B,A
192371302,116,8,B,B
495393792,97,4,D,B
749597050,111,7,B,B
218493523,100,6,A,A*
771484933,100,7,C,A
953425330,112,6,B,A*
491743917,98,3,C,C
185909375,120,7,B,B
966538117,113,6,A,C
566731705,120,7,A,A
529768241,96,4,D,D
624191499,106,7,B,C
303060921,100,6,A,C
842473568,107,4,A,A
637067799,91,4,B,D
879120699,110,9,A,C
195253872,111,7,A,B
100777761,112,7,B,A*
321257655,102,6,A,A*
428045803,109,6,A,A
265927733,90,5,C,B
225990905,90,4,B,C
176153219,112,9,B,B
438794975,109,4,C,C
702585854,115,8,B,A
282739690,103,5,C,C
216125998,105,7,B,C
245133553,99,3,B,D
564686843,115,9,B,A
578861480,103,4,C,C
843109012,104,4,B,A
796940748,107,5,C,B
377073665,113,6,A,B
633020119,105,5,A,C
478143148,107,6,C,B
485980465,120,6,A,A
426392885,93,4,C,D
762465527,103,7,B,A
560502789,109,5,B,A
287017343,113,8,B,A
911651592,93,4,B,B
487561219,119,9,B,A*
390493799,99,5,C,D
584664045,99,3,D,D
751402852,112,9,B,C
